Name,Description,Model,Predictions
HBM397.SHGQ.476,snatac-seq data from the large intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"""Bioinformatics""	""Genetics""	""Transcriptomics""
"
HBM693.ZRQJ.667,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Biology	Microbiology	Gastroenterology
"
HBM995.XZDF.373,snatacseq (snare-seq2) data from the kidney (left) of a 76.0-year-old white male,gpt-3.5-turbo,"RNA, Genetics, Gastroenterology
"
HBM929.PRKH.522,codex [cytokit + sprm] data from the small intestine of a 24-year-old white female,gpt-3.5-turbo,"Microbiology	Molecular biology	Gastroenterology
"
HBM247.HLXR.494,snrna-seq [salmon] data from the kidney (left) of a 40-year-old white female,gpt-3.5-turbo,"Genomics	Molecular biology	Biology
"
HBM387.QZQF.984,codex [cytokit + sprm] data from the lymph node of a 17-year-old unknown male,gpt-3.5-turbo,"Anatomy	Microbiology	Medicine
"
HBM475.DXDC.532,codex [cytokit + sprm] data from the small intestine of a 54-year-old black or african american female,gpt-3.5-turbo,"Bioinformatics	Anatomy	Molecular biology
"
HBM369.NGWT.977,ms data from the small intestine of a 24-year-old white female,gpt-3.5-turbo,"Biomedical science	Epigenomics	Genomics
"
HBM556.QMSM.776,scrna-seq (10x genomics v3) data from the spleen of a 18-year-old black or african american male,gpt-3.5-turbo,"Biology	RNA	Respiratory medicine
"
HBM985.RCMM.733,snrna-seq [salmon] data from the small intestine of a 24-year-old white female,gpt-3.5-turbo,"Genomics	Ageing	Anatomy
"
HBM456.CLDP.753,multiplex ion beam imaging data from the uterus of a 29.3-year-old unknown female,gpt-3.5-turbo,"Microbiology   Gastroenterology   Human biology
"
HBM444.BDNR.387,snrna-seq (10x genomics v3) data from the bladder of a 50-year-old white female,gpt-3.5-turbo,"Transcriptomics    Genetics    Human biology
"
HBM574.RBCK.759,multiplex ion beam imaging data from the uterus of a 33.3-year-old unknown female,gpt-3.5-turbo,"Cell biology	Immunology	Molecular biology
"
HBM875.QHDJ.259,pas stained microscopy data from the kidney (left) of a 73-year-old white female,gpt-3.5-turbo,"Microbiology	Gastroenterology	Genomics
"
HBM844.KXXX.692,slide-seq [salmon] data from the kidney (right) of a 67-year-old white male,gpt-3.5-turbo,"Biochemistry	Microbiology	Human biology
"
HBM983.RHMG.725,snrna-seq [salmon] data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Cell biology   Genomics    RNA
"
HBM694.TNFF.778,snrna-seq (10x genomics v3) data from the kidney (right) of a 54-year-old black or african american female,gpt-3.5-turbo,"Transcriptomics   Genetics   Human biology
"
HBM836.RWTL.263,multiplex ion beam imaging data from the uterus of a 23.3-year-old black or african american female,gpt-3.5-turbo,"Anatomy	Medical biotechnology	Molecular biology
"
HBM443.XPDK.549,codex [cytokit + sprm] data from the small intestine of a 54-year-old black or african american female,gpt-3.5-turbo,"RNA, Genetics, Human biology
"
HBM746.LMBD.255,autofluorescence microscopy data from the kidney (right) of a 58-year-old white female,gpt-3.5-turbo,"Anatomy  	Biomedical science  	Molecular biology
"
HBM734.DSQM.939,snrna-seq (10x genomics v3) data from the kidney (right) of a 67-year-old white male,gpt-3.5-turbo,"Anatomy	Human biology	Microbiology
"
HBM375.BPSK.533,lc-ms data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"Anatomy	Molecular biology	Medicine
"
HBM258.SWDZ.622,multiplex ion beam imaging data from the uterus of a 33.2-year-old white female,gpt-3.5-turbo,"RNA	Cell biology	Genetics
"
HBM349.CWPK.258,snrna-seq [salmon] data from the small intestine of a 24-year-old white female,gpt-3.5-turbo,"RNA   Genetics   Biology
"
HBM638.CDHV.585,snrna-seq (10x genomics v3) data from the small intestine of a 37-year-old white male,gpt-3.5-turbo,"Anatomy	Molecular biology	Multiomics
"
HBM283.VGKK.538,snatac-seq data from the small intestine of a 37-year-old white male,gpt-3.5-turbo,"Gastroenterology     Human biology    Microbiology
"
HBM745.HTBD.332,snrna-seq (snare-seq2) [salmon] data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"Anatomy	Cell biology	Microbiology
"
HBM298.XPFQ.827,snrna-seq [salmon] data from the large intestine of a 24-year-old white male,gpt-3.5-turbo,"Transcriptomics	Cell biology	Biology
"
HBM444.PWKX.639,snrna-seq [salmon] data from the kidney (left) of a 55-year-old white female,gpt-3.5-turbo,"Anatomy	 Genetics	 Molecular biology
"
HBM585.HDBX.937,lc-ms data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"Anatomy	Cell biology	Microbiology
"
HBM878.JDXQ.275,lc-ms data from the small intestine of a 38-year-old white male,gpt-3.5-turbo,"RNA   Genetics    Biology
"
HBM894.DMKD.525,snrna-seq [salmon] data from the kidney (left) of a 66-year-old white male,gpt-3.5-turbo,"Cell biology	Computational biology	Genetics
"
HBM783.GJWP.694,pas stained microscopy data from the kidney (right) of a 31-year-old white male,gpt-3.5-turbo,"Genetics	Computational biology	Microbiology
"
HBM527.DXPQ.356,multiplex ion beam imaging data from the uterus of a 22.1-year-old white female,gpt-3.5-turbo,"Biomedical science	Medicine	Human genetics
"
HBM634.MSKL.575,codex [cytokit + sprm] data from the large intestine of a 37-year-old white male,gpt-3.5-turbo,"Biology	Molecular biology	Genomics
"
HBM327.NMZP.779,codex [cytokit + sprm] data from the spleen of a 42-year-old white female,gpt-3.5-turbo,"Transcriptomics   Biomedical science   Human biology
"
HBM324.MKTZ.248,pas stained microscopy data from the kidney (left) of a 56-year-old white male,gpt-3.5-turbo,"Biology	Medicine	Microbiology
"
HBM776.SDCW.837,codex [cytokit + sprm] data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Bioinformatics	Microbiology	Gastroenterology
"
HBM776.QBZF.987,snatacseq (snare-seq2) data from the kidney (left) of a 45.0-year-old white female,gpt-3.5-turbo,"Transcriptomics	Cell biology	Sample collections
"
HBM588.FHDS.363,codex data from the thymus of a 1-year-old white male,gpt-3.5-turbo,"Anatomy	Cell biology	Microscopy
"
HBM835.DHSZ.473,snatac-seq data from the large intestine of a 24-year-old white female,gpt-3.5-turbo,"Anatomy\tBioinformatics\tBiomedical science
"
HBM355.THLG.323,lc-ms data from the large intestine of a 24-year-old white female,gpt-3.5-turbo,"Microbiology	Musculoskeletal medicine	Human biology
"
HBM726.GNCK.634,scrna-seq (10x genomics) [salmon] data from the spleen of a 20-year-old white male,gpt-3.5-turbo,"Genetics	Genomics	Molecular biology
"
HBM655.GBGF.958,ms data from the large intestine of a 24-year-old white female,gpt-3.5-turbo,"Anatomy	Medical informatics	Microbiology
"
HBM542.DVXG.466,snrna-seq (10x genomics v3) data from the kidney (left) of a 55-year-old white female,gpt-3.5-turbo,"Biology	Immunology	Gastroenterology
"
HBM969.CJQL.629,snrna-seq (10x genomics v3) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Anatomy	Age	Gender medicine
"
HBM887.GZSL.525,ms data from the small intestine of a 24-year-old white female,gpt-3.5-turbo,"Developmental biology
"
HBM882.HDWL.396,snatac-seq data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Human biology
"
HBM445.LSMH.886,sciatac-seq data from the pancreas of a 43-year-old white female,gpt-3.5-turbo,"Anatomy
"
HBM297.VSWF.562,maldi ims data from the kidney (left) of a 61-year-old white female,gpt-3.5-turbo,"Genetics	Genomics	Biology
"
HBM355.CZJX.599,codex data from the lymph node of a 21-year-old black or african american female,gpt-3.5-turbo,"Anatomy\tHuman biology\tMicrobiology
"
HBM573.TTLG.748,codex data from the large intestine of a 30-year-old white male,gpt-3.5-turbo,"Cell biology   Computational biology   Genetics
"
HBM788.KHPF.569,seqfish data from the heart of a 44-year-old black or african american male,gpt-3.5-turbo,"Biology	Molecular biology	Microbiology
"
HBM998.QMLC.982,lc-ms data from the large intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Transcriptomics   Human biology   Genetics
"
HBM398.CFZH.458,snrnaseq (snare-seq2) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"RNA   Bioinformatics   Biology
"
HBM892.HBJW.994,codex data from the thymus of a 16-year-old white male,gpt-3.5-turbo,"Biology	Molecular biology	Genetics
"
HBM766.XTBC.899,seqfish data from the spleen of a 62-year-old white female,gpt-3.5-turbo,"Genetics	Cell biology	Microbiology
"
HBM382.HNKL.447,snrna-seq (10x genomics v3) data from the kidney (left) of a 63.0-year-old white female,gpt-3.5-turbo,"Genetics	Epigenetics	Molecular biology
"
HBM447.KCHB.778,slide-seq [salmon] data from the kidney (right) of a 67-year-old white male,gpt-3.5-turbo,"Anatomy	Medicine	Biology
"
HBM573.ZCPH.368,lc-ms data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"Cell biology\tGenetics\tHuman biology
"
HBM895.RCSZ.274,snrna-seq [salmon] data from the large intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Microbiology	Cell biology	Genomics
"
HBM734.NTJP.672,snrna-seq (10x genomics v3) data from the kidney (left) of a 66-year-old white male,gpt-3.5-turbo,"Genetics	Human biology	Molecular biology
"
HBM738.KFNZ.872,maldi ims data from the kidney (left) of a 53-year-old black or african american male,gpt-3.5-turbo,"Biochemistry	Molecular biology	Microbiology
"
HBM622.PXTN.854,multiplex ion beam imaging data from the uterus of a 21.2-year-old black or african american female,gpt-3.5-turbo,"RNA, Cell biology, Genetics
"
HBM684.ZPCL.638,snrna-seq (snare-seq2) [lab processed] data from the kidney (right) of a 28-year-old black or african american male,gpt-3.5-turbo,"Biology   DNA   Human genetics
"
HBM226.HRTZ.874,snrna-seq [salmon] data from the kidney (right) of a 54.0-year-old white male,gpt-3.5-turbo,"Biology   Genetics   Biotechnology
"
HBM588.WRNL.855,snatac-seq [snapatac] data from the large intestine of a 37-year-old white male,gpt-3.5-turbo,"RNA    Cell biology    Genomics
"
HBM293.NNSQ.773,snrna-seq [salmon] data from the kidney (left) of a 25-year-old white female,gpt-3.5-turbo,"Genetics    Molecular biology    Biotechnology
"
HBM227.FRFB.652,bulk rna-seq [salmon] data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"Microbiology	Gastroenterology	Human biology
"
HBM364.JHKZ.383,snrna-seq (10x genomics v3) data from the small intestine of a 24-year-old white female,gpt-3.5-turbo,"Transcriptomics   Genetics   Bioinformatics
"
HBM899.PGTB.347,snatac-seq data from the large intestine of a 37-year-old white male,gpt-3.5-turbo,"""Bioinformatics""	""Genomics""	""Human biology""
"
HBM638.GFKF.349,lc-ms data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"Anatomy	Animal study	Human biology
"
HBM227.XCNT.648,snatac-seq data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"Anatomy	Human biology	Biology
"
HBM269.LCND.454,snrna-seq [salmon] data from the large intestine of a 30-year-old white male,gpt-3.5-turbo,"Human genetics   Molecular biology   Transcriptomics
"
HBM594.PWXG.764,codex [cytokit + sprm] data from the spleen of a 1-year-old white male,gpt-3.5-turbo,"Genetics	Transcriptomics	Molecular biology
"
HBM545.BLFV.957,lc-ms data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"Cell biology	Molecular biology	Gastroenterology
"
HBM837.TTSV.533,lc-ms data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Transcriptomics    Genetics    Human biology
"
HBM993.ZNNJ.876,snrna-seq (snare-seq2) [salmon] data from the kidney (left) of a 76.0-year-old white male,gpt-3.5-turbo,"Biology    Genetics    RNA
"
HBM256.CJVZ.757,snrna-seq [salmon] data from the small intestine of a 38-year-old white male,gpt-3.5-turbo,"Biology   Computational biology   Genetics
"
HBM344.LLLV.539,pas stained microscopy data from the kidney (right) of a 62-year-old white male,gpt-3.5-turbo,"Genetics	Gastroenterology	Biology
"
HBM694.THMH.666,lc-ms data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"Microbiology	Molecular biology	Human biology
"
HBM648.QVGL.995,lc-ms top down data from the kidney (right) of a 62-year-old white male,gpt-3.5-turbo,"Gastroenterology	Human biology	Microbiology
"
HBM679.HJLT.388,lc-ms data from the large intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Biochemistry	Molecular biology	Genomics
"
HBM728.XPZZ.359,snatacseq (snare-seq2) data from the kidney (right) of a 54.0-year-old white male,gpt-3.5-turbo,"Microbiology	Genetics	Gastroenterology
"
HBM467.CVLD.644,multiplex ion beam imaging data from the uterus of a 26.8-year-old white female,gpt-3.5-turbo,"Biology	Molecular biology	Ageing
"
HBM347.LCMZ.227,slide-seq [salmon] data from the kidney (left) of a 66-year-old white male,gpt-3.5-turbo,"Cell biology   Genetics   Human biology
"
HBM384.NBHW.884,lc-ms data from the small intestine of a 24-year-old white female,gpt-3.5-turbo,"Cell biology\tGenetics\tHuman biology
"
HBM543.QTVF.423,snrna-seq (10x genomics v3) data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Bioinformatics	Wet lab	Biology
"
HBM778.VKRZ.934,slide-seq data from the kidney (left) of a 55-year-old white female,gpt-3.5-turbo,"Genomics	Tissue analysis	Medicine
"
HBM852.CQCN.957,scrna-seq (10x genomics) [salmon] data from the knee (left) of a 56-year-old white male,gpt-3.5-turbo,"Anatomy	Human biology	Biology
"
HBM497.FKCS.478,slide-seq data from the kidney (right) of a 67-year-old white male,gpt-3.5-turbo,"Cell biology   Genetics   Bioinformatics
"
HBM325.KXJK.373,lc-ms data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Anatomy	Molecular biology	Cell biology
"
HBM837.GSBZ.237,multiplex ion beam imaging data from the uterus of a 24.6-year-old black or african american female,gpt-3.5-turbo,"Bioinformatics	Microbiology	Gastroenterology
"
HBM953.NPDJ.575,codex [cytokit + sprm] data from the small intestine of a 24-year-old white female,gpt-3.5-turbo,"Anatomy  	Biology  	Human biology
"
HBM822.JFNB.664,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Cell biology   Genetics   Human biology
"
HBM952.RNFS.983,lc-ms bottom up data from the kidney (right) of a 64-year-old white female,gpt-3.5-turbo,"Biomedical science   Genetics   RNA
"
HBM493.KSXW.563,snrna-seq (10x genomics v3) data from the small intestine of a 38-year-old white male,gpt-3.5-turbo,"Anatomy	Animal study	Biology
"
HBM944.CKWN.576,multiplex ion beam imaging data from the uterus of a 36.1-year-old black or african american female,gpt-3.5-turbo,"Cell biology   Genetics   Transcriptomics
"
HBM679.NNNK.283,codex data from the large intestine of a 24-year-old white male,gpt-3.5-turbo,"Anatomy	Immunology	Gynaecology and obstetrics
"
HBM953.WBFB.656,multiplex ion beam imaging data from the uterus of a 39.3-year-old unknown female,gpt-3.5-turbo,"Microbiology	Ecology	Human biology
"
HBM778.ZXRK.929,lc-ms data from the large intestine of a 24-year-old white female,gpt-3.5-turbo,"Anatomy   Biomarkers   Proteomics
"
HBM442.ZDMV.523,snrnaseq (snare-seq2) data from the kidney (left) of a 25-year-old white female,gpt-3.5-turbo,"Human genetics   Microbiology   Proteomics
"
HBM735.WZWF.739,snrna-seq (10x genomics v3) data from the bladder of a 43-year-old white male,gpt-3.5-turbo,"Genomics	Cell biology	Molecular biology
"
HBM683.TGCZ.388,ms data from the small intestine of a 38-year-old white male,gpt-3.5-turbo,"Biomedical science   Genetics   Transcriptomics
"
HBM957.JXKN.887,codex data from the lymph node of a 32-year-old white male,gpt-3.5-turbo,"Anatomy	Biology	Microbiology
"
HBM247.KWKL.324,slide-seq [salmon] data from the kidney (left) of a 55-year-old white female,gpt-3.5-turbo,"Cell biology  	DNA  	Microbiology
"
HBM299.DMNX.732,ms data from the small intestine of a 24-year-old white female,gpt-3.5-turbo,"Biology	Genetics	Human biology
"
HBM958.VZLG.297,snrna-seq (10x genomics v3) data from the small intestine of a 24-year-old white male,gpt-3.5-turbo,"Biology   Cellular biology   Human biology
"
HBM368.LFLJ.489,lc-ms data from the small intestine of a 24-year-old white female,gpt-3.5-turbo,"Transcriptomics   Genetics    Human biology
"
HBM736.CMTG.482,imaging mass cytometry (2d) data from the thymus of a 1-year-old white male,gpt-3.5-turbo,"Analytical chemistry	Cell biology	Gastroenterology
"
HBM742.NHHQ.357,codex data from the large intestine of a 37-year-old white male,gpt-3.5-turbo,"Anatomy	Human biology	Immunology
"
HBM334.QWFV.953,codex data from the large intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Microbiology	Molecular biology	Human biology
"
HBM374.LLKS.325,codex data from the spleen of a 14-year-old unknown male,gpt-3.5-turbo,"Microbiology   Genetics   Human biology
"
HBM828.QSMR.347,ms data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Genetics    Human biology    Biomedical science
"
HBM367.CDCF.362,lc-ms data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"Microbiology	Ecology	Gastroenterology
"
HBM764.ZCQR.585,snrna-seq (10x genomics v3) data from the kidney (left) of a 14.0-year-old white female,gpt-3.5-turbo,"Microbiology   Genetics   Human biology
"
HBM392.WRMX.469,ms data from the large intestine of a 24-year-old white female,gpt-3.5-turbo,"Transcriptomics   Human biology   Genetics
"
HBM655.CTDD.395,snatac-seq data from the small intestine of a 54-year-old black or african american female,gpt-3.5-turbo,"Microbiology	Molecular biology	Biochemistry
"
HBM323.BVBV.658,scrna-seq (10x genomics) [salmon] data from the spleen of a 10-year-old white male,gpt-3.5-turbo,"Epigenomics	Genomics	Immunology
"
HBM947.CJRK.822,autofluorescence microscopy data from the kidney (right) of a 44-year-old white female,gpt-3.5-turbo,"Cell biology   Computational biology   Genetics
"
HBM256.TVMB.842,imaging mass cytometry (2d) data from the thymus of a 1-year-old white male,gpt-3.5-turbo,"Anatomy   Biochemistry   Biology
"
HBM937.XPRG.696,codex [cytokit + sprm] data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"Biomedical science	Immunology	Anatomy
"
HBM633.LLDZ.679,snrna-seq [salmon] data from the kidney (right) of a 57-year-old white male,gpt-3.5-turbo,"Microbiology   Genetics   Research and Development
"
HBM442.DGFV.995,snatacseq (snare-seq2) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"RNA	splicing	Genetics	Trauma medicine
"
HBM972.LWTD.655,snrna-seq (10x genomics v3) data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"Genetics	Genomics	Human biology
"
HBM638.GFJG.839,snatac-seq (snare-seq2) [lab processed] data from the kidney (right) of a 28-year-old black or african american male,gpt-3.5-turbo,"Transcriptomics     Human biology     Genetics
"
HBM744.FNLN.846,snrna-seq [salmon] data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Transcriptomics   Genetics   Human biology
"
HBM896.WHQZ.399,slide-seq data from the kidney (right) of a 67-year-old white male,gpt-3.5-turbo,"RNA	Wet lab	""Disease research, understanding the disease""
"
HBM696.FGSV.776,snrna-seq [salmon] data from the large intestine of a 54-year-old black or african american female,gpt-3.5-turbo,"Cell biology	Genetics	Human biology
"
HBM854.LQKL.226,snrna-seq (10x genomics v3) data from the heart of a 37-year-old white male,gpt-3.5-turbo,"Genomics	Biology	Transcriptomics
"
HBM935.SFGK.683,lc-ms data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"Genomics	Cell biology	Human biology
"
HBM865.VDXC.862,codex data from the large intestine of a 30-year-old white male,gpt-3.5-turbo,"Microbiology\tHuman biology\tBiomedical science
"
HBM639.JHBT.479,multiplex ion beam imaging data from the uterus of a 30.2-year-old black or african american female,gpt-3.5-turbo,"Microbiology	Molecular biology	Genetics
"
HBM554.TVPR.268,multiplex ion beam imaging data from the uterus of a 22.5-year-old unknown female,gpt-3.5-turbo,"Anatomy	Medical biotechnology	Medicine
"
HBM777.SVZT.454,snrnaseq (snare-seq2) data from the kidney (left) of a 45.0-year-old white female,gpt-3.5-turbo,"Anatomy\tBioinformatics\tBiomedical science
"
HBM653.KWZV.652,autofluorescence microscopy data from the kidney (left) of a 56-year-old white male,gpt-3.5-turbo,"Biomedical science	Data acquisition	Genetics
"
HBM526.XSXG.362,bulk rna-seq [salmon] data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"Anatomy\tBiomedical science\tMicrobiology
"
HBM368.ZTJH.378,slide-seq [salmon] data from the kidney (left) of a 66-year-old white male,gpt-3.5-turbo,"Biotechnology	Genetics	Molecular biology
"
HBM623.XWCM.667,lc-ms data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"Cell biology   Biomedical science   Human biology
"
HBM279.JRTJ.535,bulk atac-seq [bwa + macs2] data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"Microbiology\tHuman biology\tProteomics
"
HBM836.SCTK.396,snrnaseq (snare-seq2) data from the kidney (left) of a 45.0-year-old white female,gpt-3.5-turbo,"Biomedical science    Genetics    Sequcence analysis
"
HBM722.HPXF.559,snatac-seq data from the large intestine of a 24-year-old white female,gpt-3.5-turbo,"Genetics	Genomics	Human genetics
"
HBM962.QPPQ.457,lc-ms data from the small intestine of a 38-year-old white male,gpt-3.5-turbo,"Genomics	Cell biology	Infectious disease
"
HBM435.MKRV.485,lc-ms bottom up data from the kidney (left) of a 46-year-old white male,gpt-3.5-turbo,"Bioinformatics   Molecular biology   Proteomics
"
HBM624.HVWD.324,sciatac-seq [snapatac] data from the spleen of a 62-year-old white female,gpt-3.5-turbo,"Genetics	Genomics	Biology
"
HBM688.FQBL.645,sciatac-seq [snapatac] data from the lung (right) of a 43-year-old white female,gpt-3.5-turbo,"Transcriptomics   Cellular biology   Human biology
"
HBM424.RQMH.756,snatac-seq data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"Biomedical science   Computational biology    Data submission, annotation, and curation
"
HBM524.PXDC.248,ms data from the large intestine of a 24-year-old white female,gpt-3.5-turbo,"Genomics	Immunology	Microbiology
"
HBM295.NGXZ.259,maldi ims data from the kidney (left) of a 61-year-old white female,gpt-3.5-turbo,"Microbiology	Gastroenterology	Human biology
"
HBM449.SKWJ.362,lc-ms bottom up data from the kidney (left) of a 55-year-old white male,gpt-3.5-turbo,"Anatomy	Medicine	Biology
"
HBM996.XRBP.649,snatacseq (snare-seq2) data from the kidney (right) of a 28-year-old black or african american male,gpt-3.5-turbo,"Biochemistry	Genetics	Medicine
"
HBM668.RKPW.923,snatacseq (snare-seq2) data from the kidney (left) of a 25-year-old white female,gpt-3.5-turbo,"Genetics	Genomics	Anatomy
"
HBM488.CNNZ.544,codex data from the large intestine of a 54-year-old black or african american female,gpt-3.5-turbo,"DNA replication and recombination    Genetics    Human biology
"
HBM658.HHLH.689,codex [cytokit + sprm] data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"Microbiology	Host-Microbe Interactions	Gastroenterology
"
HBM735.RVZX.352,ms data from the small intestine of a 38-year-old white male,gpt-3.5-turbo,"Human genetics
"
HBM433.XBGK.479,snatacseq (snare-seq2) data from the kidney (right) of a 54.0-year-old white male,gpt-3.5-turbo,"Microbiology
"
HBM964.SWGQ.824,lc-ms data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"Gastroenterology
"
HBM823.RJNG.364,codex data from the large intestine of a 54-year-old black or african american female,gpt-3.5-turbo,"Human biology	Gastroenterology	Microbiology
"
HBM674.CLGB.833,ms data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"Genetics	Age	Anatomy
"
HBM749.PPQP.849,codex [cytokit + sprm] data from the large intestine of a 24-year-old white female,gpt-3.5-turbo,"Biochemistry	Cell biology	Gastroenterology
"
HBM896.GHCN.579,bulk rna-seq [salmon] data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"Microbiology	Molecular biology	Gastroenterology
"
HBM984.PSPF.676,lc-ms top down data from the kidney (left) of a 53-year-old black or african american male,gpt-3.5-turbo,"Microbiology  	Gastroenterology	Human biology
"
HBM257.DBNG.933,snrnaseq (snare-seq2) data from the kidney (right) of a 54.0-year-old white male,gpt-3.5-turbo,"Gastroenterology	Microbiology	Human biology
"
HBM777.JKQM.678,snrna-seq (10x genomics v3) data from the bladder of a 18-year-old white male,gpt-3.5-turbo,"Transcriptomics     Human genetics    Gastroenterology
"
HBM787.FMCW.347,lc-ms bottom up data from the kidney (left) of a 58-year-old black or african american male,gpt-3.5-turbo,"Cell biology   Molecular biology   Proteomics
"
HBM783.GDKK.879,pas stained microscopy data from the kidney (right) of a 48-year-old white male,gpt-3.5-turbo,"Animal study  	Biology  	Genetics
"
HBM653.VSMF.765,autofluorescence microscopy data from the kidney (left) of a 58-year-old black or african american male,gpt-3.5-turbo,"Transcriptomics   	Biology   	Genetics
"
HBM695.CKJX.997,snrnaseq (snare-seq2) data from the kidney (left) of a 76.0-year-old white male,gpt-3.5-turbo,"Genetics	Proteomics	Molecular biology
"
HBM775.RVQX.376,snrnaseq (snare-seq2) data from the kidney (right) of a 28-year-old black or african american male,gpt-3.5-turbo,"Anatomy	Microscopy	Human biology
"
HBM395.JHDT.249,seqfish [lab processed] data from the heart of a 44-year-old black or african american male,gpt-3.5-turbo,"Anatomy	Microbiology	Molecular biology
"
HBM958.GGVQ.546,codex data from the lymph node of a 21-year-old black or african american female,gpt-3.5-turbo,"Genetics    Biomedical science    Anatomy
"
HBM228.MLPT.762,multiplex ion beam imaging data from the uterus of a 32.4-year-old asian female,gpt-3.5-turbo,"Transcriptomics	Biology	Genetics
"
HBM356.HJJX.599,snrna-seq (10x genomics v3) data from the large intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Cell biology   Genetics   Human biology
"
HBM722.TVXP.469,snrna-seq [salmon] data from the kidney (left) of a 66-year-old white male,gpt-3.5-turbo,"Category 1: Bioinformatics
"
HBM754.SFBF.894,codex [cytokit + sprm] data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"Category 2: Genetics
"
HBM774.KLGK.828,scrna-seq (10x genomics v3) data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Category 3: Omics
"
HBM846.LZNC.567,snrna-seq (10x genomics v3) data from the large intestine of a 24-year-old white female,gpt-3.5-turbo,"Anatomy	Medicine	Reproductive health
"
HBM974.CTTF.889,snrna-seq (10x genomics v3) data from the large intestine of a 24-year-old white female,gpt-3.5-turbo,"Genomics\tTranscriptomics\tHuman biology
"
HBM792.FFJT.499,codex data from the large intestine of a 37-year-old white male,gpt-3.5-turbo,"RNA	Cell biology	Biology
"
HBM594.TSSQ.952,sciatac-seq data from the lung (right) of a 60-year-old black or african american male,gpt-3.5-turbo,"Genomics	Health sciences	Microbiology
"
HBM592.JQRJ.946,autofluorescence microscopy data from the kidney (left) of a 56-year-old white male,gpt-3.5-turbo,"Biomedical science  	Cell biology  	Genomics
"
HBM243.MXBM.589,snrna-seq (10x genomics v3) data from the large intestine of a 37-year-old white male,gpt-3.5-turbo,"Genomics	Molecular biology	Biology
"
HBM795.RNJG.329,slide-seq [salmon] data from the kidney (left) of a 55-year-old white female,gpt-3.5-turbo,"Transcriptomics   Genetics   Human biology
"
HBM594.SMLK.545,maldi ims data from the kidney (left) of a 56-year-old white male,gpt-3.5-turbo,"Microbiology   Gastroenterology   Human biology
"
HBM968.TKLP.596,snrna-seq [salmon] data from the small intestine of a 54-year-old black or african american female,gpt-3.5-turbo,"Genetics	Medicine	Biology
"
HBM398.JXVV.636,whole genome sequencing data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"Anatomy\tBiology\tMicrobiology
"
HBM678.BNTK.599,multiplex ion beam imaging data from the uterus of a 29.3-year-old unknown female,gpt-3.5-turbo,"Bioinformatics   Genomics   Biology
"
HBM387.XZWR.467,imaging mass cytometry (3d) data from the lymph node of a 18-year-old black or african american male,gpt-3.5-turbo,"Anatomy    Human biology    Medicine
"
HBM935.CNXT.255,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Anatomy	Medicine	Human biology
"
