Model,Abstract,Ground Truth,Predictions,Hallucinations,Jaccard Similarity,Precision,Recall,Exclusive Ground Truth,Exclusive Predictions,Weight,Broadness Score,Adjusted Weights
gpt-4,"Newborns are frequently affected by mucocutaneous candidiasis. Th17 cells essentially limit mucosal invasion by commensal <i>Candida</i> spp. Here, we sought to understand the molecular basis for the developmental lack of Th17 cell responses in circulating blood neonatal T cells. Naive cord blood CD4 T cells stimulated in Th17-differentiating conditions inherently produced high levels of the interleukin-22 immunoregulatory cytokine, particularly in the presence of neonatal antigen-presenting cells. A genome-wide transcriptome analysis comparing neonatal and adult naïve CD4 T cells <i>ex vivo</i> revealed major developmental differences in gene networks regulating Small Drosophila Mothers Against Decapentaplegic (SMAD) and Signal Transducer and Activator of Transcription 3 (STAT3) signaling. These changes were functionally validated by experiments showing that the requirement for TGF-β in human Th17 cell differentiation is age-dependent. Moreover, STAT3 activity was profoundly diminished while overexpression of the <i>STAT3</i> gene restored Th17 cell differentiation capacity in neonatal T cells. These data reveal that Th17 cell responses are developmentally regulated at the gene expression level in human neonates. These developmental changes may protect newborns against pathological Th17 cell responses, at the same time increasing their susceptibility to mucocutaneous candidiasis.","{'Immunogenetics', 'Human biology', 'Immunology', 'Genetics', 'Drug metabolism'}","{'DNA', 'Genomics', 'Transcription factors and regulatory sites', 'Biochemistry', 'DNA binding sites', 'Cell biology', 'Molecular biology'}",set(),0.0,0.0,0.0,"{'Immunology', 'Genetics', 'Drug metabolism', 'Immunogenetics', 'Human biology'}","{'DNA', 'Transcription factors and regulatory sites', 'Genomics', 'Biochemistry', 'DNA binding sites', 'Cell biology', 'Molecular biology'}",27.018722943722953,0.4583333333333333,19.299087816944965
gpt-4,"Glioblastoma stem cells (GSCs) are implicated in tumor neovascularization, invasiveness, and therapeutic resistance. To illuminate mechanisms governing these hallmark features, we developed a de novo glioblastoma multiforme (GBM) model derived from immortalized human neural stem/progenitor cells (hNSCs) to enable precise system-level comparisons of pre-malignant and oncogene-induced malignant states of NSCs. Integrated transcriptomic and epigenomic analyses uncovered a PAX6/DLX5 transcriptional program driving WNT5A-mediated GSC differentiation into endothelial-like cells (GdECs). GdECs recruit existing endothelial cells to promote peritumoral satellite lesions, which serve as a niche supporting the growth of invasive glioma cells away from the primary tumor. Clinical data reveal higher WNT5A and GdECs expression in peritumoral and recurrent GBMs relative to matched intratumoral and primary GBMs, respectively, supporting WNT5A-mediated GSC differentiation and invasive growth in disease recurrence. Thus, the PAX6/DLX5-WNT5A axis governs the diffuse spread of glioma cells throughout the brain parenchyma, contributing to the lethality of GBM.","{'Gene regulation', 'Epigenomics', 'Genetics', 'Genomics', 'Drug metabolism', 'Pathology', 'Human biology', 'Gene expression'}","{'Developmental biology', 'Genetic variation', 'Neurobiology', 'Genetics', 'Epigenetics', 'Data mining', 'Gene expression', 'Molecular biology', 'Genomic imprinting', 'Bioinformatics'}",set(),0.125,0.2,0.25,"{'Gene regulation', 'Epigenomics', 'Genomics', 'Drug metabolism', 'Pathology', 'Human biology'}","{'Developmental biology', 'Neurobiology', 'Molecular biology', 'Epigenetics', 'Data mining', 'Genetic variation', 'Genomic imprinting', 'Bioinformatics'}",28.830303030303043,0.44,23.064242424242437
gpt-4,"Genetic variations affecting neural tube closure along the head result in malformations of the face and brain. Neural tube defects (NTDs) are among the most common birth defects in humans. We previously reported a mouse mutant called tuft that arose spontaneously in our wild-type 3H1 colony. Adult tuft mice present midline craniofacial malformations with or without an anterior cephalocele. In addition, affected embryos presented neural tube closure defects resulting in insufficient closure of the anterior neuropore or exencephaly. Here, through whole-genome sequencing, we identified a nonsense mutation in the Tet1 gene, which encodes a methylcytosine dioxygenase (TET1), co-segregating with the tuft phenotype. This mutation resulted in premature termination that disrupts the catalytic domain that is involved in the demethylation of cytosine. We detected a significant loss of TET enzyme activity in the heads of tuft embryos that were homozygous for the mutation and had NTDs. RNA-Seq transcriptome analysis indicated that multiple gene pathways associated with neural tube closure were dysregulated in tuft embryo heads. Among them, the expressions of Cecr2, Epha7 and Grhl2 were significantly reduced in some embryos presenting neural tube closure defects, whereas one or more components of the non-canonical WNT signaling pathway mediating planar cell polarity and convergent extension were affected in others. We further show that the recombinant mutant TET1 protein was capable of entering the nucleus and affected the expression of endogenous Grhl2 in IMCD-3 (inner medullary collecting duct) cells. These results indicate that TET1 is an epigenetic determinant for regulating genes that are crucial to closure of the anterior neural tube and its mutation has implications to craniofacial development, as presented by the tuft mouse.","{'Developmental biology', 'Drug development', 'Gene regulation', 'DNA mutation', 'Genetics', 'Drug metabolism', 'RNA', 'Gene expression', 'Zoology', 'Biology'}","{'Human genetics', 'Genetic variation', 'Gene regulation', 'Molecular genetics', 'Epigenetics', 'Biochemistry', 'Cell biology', 'Molecular biology'}",set(),0.058823529411764705,0.125,0.1,"{'Developmental biology', 'Drug development', 'DNA mutation', 'Genetics', 'Drug metabolism', 'RNA', 'Gene expression', 'Zoology', 'Biology'}","{'Human genetics', 'Molecular biology', 'Molecular genetics', 'Epigenetics', 'Biochemistry', 'Cell biology', 'Genetic variation'}",48.04980477039304,0.3125,60.0622559629913
gpt-4,"Yin and yang 1 (YY1) is a well-known zinc-finger transcription factor with crucial roles in normal development and malignancy. YY1 acts both as a repressor and as an activator of gene expression. We have identified 23 individuals with de novo mutations or deletions of YY1 and phenotypic features that define a syndrome of cognitive impairment, behavioral alterations, intrauterine growth restriction, feeding problems, and various congenital malformations. Our combined clinical and molecular data define ""YY1 syndrome"" as a haploinsufficiency syndrome. Through immunoprecipitation of YY1-bound chromatin from affected individuals' cells with antibodies recognizing both ends of the protein, we show that YY1 deletions and missense mutations lead to a global loss of YY1 binding with a preferential retention at high-occupancy sites. Finally, we uncover a widespread loss of H3K27 acetylation in particular on the YY1-bound enhancers, underscoring a crucial role for YY1 in enhancer regulation. Collectively, these results define a clinical syndrome caused by haploinsufficiency of YY1 through dysregulation of key transcriptional regulators.","{'Medicinal chemistry', 'Chemistry', 'Genetics', 'Protein binding sites', 'Drug metabolism', 'Human biology', 'Biochemistry', 'Molecular genetics'}","{'Environmental sciences', 'Carbon cycle', 'Biochemistry', 'Molecular biology', 'Microbial ecology'}",set(),0.08333333333333333,0.2,0.125,"{'Medicinal chemistry', 'Chemistry', 'Genetics', 'Protein binding sites', 'Drug metabolism', 'Human biology', 'Molecular genetics'}","{'Molecular biology', 'Microbial ecology', 'Environmental sciences', 'Carbon cycle'}",13.313095238095235,0.0,21.300952380952378
gpt-4,"Duck enteritis virus (DEV) is an important herpesvirus pathogen associated with acute, highly contagious lethal disease in waterfowls. Using a deep sequencing approach on RNA from infected chicken embryo fibroblast cultures, we identified several novel DEV-encoded micro (mi)RNAs. Unlike most mardivirus-encoded miRNAs, DEV-encoded miRNAs mapped mostly to the unique long region of the genome. The precursors of DEV miR-D18 and miR-D19 overlapped with each other, suggesting similarities to miRNA-offset RNAs, although only the DEV-miR-D18-3p was functional in reporter assays. Identification of these novel miRNAs will add to the growing list of virus-encoded miRNAs enabling the exploration of their roles in pathogenesis.","{'Genetics', 'Zoology', 'Virology'}","{'Molecular biology', 'Genomics', 'Ophthalmology', 'Bioinformatics'}","{'Functional, regulatory and non-coding RNA'}",0.0,0.0,0.0,"{'Genetics', 'Zoology', 'Virology'}","{'Molecular biology', 'Genomics', 'Ophthalmology', 'Bioinformatics'}",7.125000000000002,0.0,5.343750000000002
gpt-4,"Candida parapsilosis is a pathogenic fungus that is major cause of hospital-acquired infection, predominantly due to growth as biofilms on indwelling medical devices. It is related to Candida albicans, which remains the most common cause of candidiasis disease in humans. The transcription factor Bcr1 is an important regulator of biofilm formation in vitro in both C. parapsilosis and C. albicans. We show here that C. parapsilosis Bcr1 is required for in vivo biofilm development in a rat catheter model, like C. albicans. By comparing the transcription profiles of a bcr1 deletion in both species we found that regulation of expression of the CFEM family is conserved. In C. albicans, three of the five CFEM cell wall proteins (Rbt5, Pga7 and Csa1) are associated with both biofilm formation and acquisition of iron from heme, which is an important virulence characteristic. In C. parapsilosis, the CFEM family has undergone an expansion to 7 members. Expression of three genes (CFEM2, CFEM3, and CFEM6) is dependent on Bcr1, and is induced in low iron conditions. All three are involved in the acquisition of iron from heme. However, deletion of the three CFEM genes has no effect on biofilm formation in C. parapsilosis. Our data suggest that the role of the CFEM family in iron acquisition is conserved between C. albicans and C. parapsilosis, but their role in biofilm formation is not.","{'Pathology', 'Proteins', 'Microbiology', 'Genetics', 'Biomarkers', 'Zoology', 'Drug metabolism'}","{'DNA mutation', 'Genomics', 'Human biology', 'Cell biology', 'Molecular biology', 'Bioinformatics'}","{'Data analysis', 'Cancer research', 'Genetically engineering'}",0.0,0.0,0.0,"{'Genetics', 'Drug metabolism', 'Pathology', 'Proteins', 'Microbiology', 'Biomarkers', 'Zoology'}","{'DNA mutation', 'Genomics', 'Human biology', 'Cell biology', 'Molecular biology', 'Bioinformatics'}",27.552020202020213,0.25,32.14402356902358
gpt-4,"Dissipation kinetics of mesotrione, a new triketone herbicide, sprayed on soil from Limagne (Puy-de-Dôme, France) showed that the soil microflora were able to biotransform it. Bacteria from this soil were cultured in mineral salt solution supplemented with mesotrione as sole source of carbon for the isolation of mesotrione-degrading bacteria. The bacterial community structure of the enrichment cultures was analyzed by temporal temperature gradient gel electrophoresis (TTGE). The TTGE fingerprints revealed that mesotrione had an impact on bacterial community structure only at its highest concentrations and showed mesotrione-sensitive and mesotrione-adapted strains. Two adapted strains, identified as Bacillus sp. and Arthrobacter sp., were isolated by colony hybridization methods. Biodegradation assays showed that only the Bacillus sp. strain was able to completely and rapidly biotransform mesotrione. Among several metabolites formed, 2-amino-4-methylsulfonylbenzoic acid (AMBA) accumulated in the medium. Although sulcotrione has a chemical structure closely resembling that of mesotrione, the isolates were unable to degrade it.","{'Environmental sciences', 'Ecology', 'Microbiology', 'Microbial ecology', 'Drug metabolism'}","{'Virology', 'Infectious disease', 'Biomedical science', 'Genomics', 'Proteomics', 'Biochemistry', 'Molecular genetics', 'Cell biology', 'Molecular biology', 'Systems biology', 'Bioinformatics'}","{'Molecular interactions, pathways and networks'}",0.0,0.0,0.0,"{'Environmental sciences', 'Ecology', 'Drug metabolism', 'Microbiology', 'Microbial ecology'}","{'Virology', 'Infectious disease', 'Biomedical science', 'Genomics', 'Proteomics', 'Biochemistry', 'Molecular genetics', 'Cell biology', 'Molecular biology', 'Systems biology', 'Bioinformatics'}",29.213095238095256,0.3333333333333333,13.278679653679662
gpt-4,"Many cellular models aimed at elucidating cancer biology do not recapitulate pathobiology including tumor heterogeneity, an inherent feature of cancer that underlies treatment resistance. Here we introduce a cancer modeling paradigm using genetically engineered human pluripotent stem cells (hiPSCs) that captures authentic cancer pathobiology. Orthotopic engraftment of the neural progenitor cells derived from hiPSCs that have been genome-edited to contain tumor-associated genetic driver mutations revealed by The Cancer Genome Atlas project for glioblastoma (GBM) results in formation of high-grade gliomas. Similar to patient-derived GBM, these models harbor inter-tumor heterogeneity resembling different GBM molecular subtypes, intra-tumor heterogeneity, and extrachromosomal DNA amplification. Re-engraftment of these primary tumor neurospheres generates secondary tumors with features characteristic of patient samples and present mutation-dependent patterns of tumor evolution. These cancer avatar models provide a platform for comprehensive longitudinal assessment of human tumor development as governed by molecular subtype mutations and lineage-restricted differentiation.","{'Genetic engineering', 'Gene regulation', 'DNA mutation', 'Genetics', 'Drug metabolism', 'Pathology', 'Human biology', 'Gene expression', 'Zoology'}",set(),"{'Cell biology, Developmental biology, Immunology, Infectious disease, Molecular biology'}",0.0,0.0,0.0,"{'Genetic engineering', 'Gene regulation', 'DNA mutation', 'Genetics', 'Drug metabolism', 'Pathology', 'Human biology', 'Gene expression', 'Zoology'}",set(),0.0,0.0,
gpt-4,"Chocolate Pots hot springs (CP) is a unique, circumneutral pH, iron-rich, geothermal feature in Yellowstone National Park. Prior research at CP has focused on photosynthetically driven Fe(II) oxidation as a model for mineralization of microbial mats and deposition of Archean banded iron formations. However, geochemical and stable Fe isotopic data have suggested that dissimilatory microbial iron reduction (DIR) may be active within CP deposits. In this study, the potential for microbial reduction of native CP Fe(III) oxides was investigated, using a combination of cultivation dependent and independent approaches, to assess the potential involvement of DIR in Fe redox cycling and associated stable Fe isotope fractionation in the CP hot springs. Endogenous microbial communities were able to reduce native CP Fe(III) oxides, as documented by most probable number enumerations and enrichment culture studies. Enrichment cultures demonstrated sustained DIR driven by oxidation of acetate, lactate, and H2 . Inhibitor studies and molecular analyses indicate that sulfate reduction did not contribute to observed rates of DIR in the enrichment cultures through abiotic reaction pathways. Enrichment cultures produced isotopically light Fe(II) during DIR relative to the bulk solid-phase Fe(III) oxides. Pyrosequencing of 16S rRNA genes from enrichment cultures showed dominant sequences closely affiliated with Geobacter metallireducens, a mesophilic Fe(III) oxide reducer. Shotgun metagenomic analysis of enrichment cultures confirmed the presence of a dominant G. metallireducens-like population and other less dominant populations from the phylum Ignavibacteriae, which appear to be capable of DIR. Gene (protein) searches revealed the presence of heat-shock proteins that may be involved in increased thermotolerance in the organisms present in the enrichments as well as porin-cytochrome complexes previously shown to be involved in extracellular electron transport. This analysis offers the first detailed insight into how DIR may impact the Fe geochemistry and isotope composition of a Fe-rich, circumneutral pH geothermal environment.","{'Microbiology', 'Sequence analysis', 'Drug metabolism'}","{'Microbiology', 'Biochemistry'}",{'Geology'},0.25,0.5,0.3333333333333333,"{'Sequence analysis', 'Drug metabolism'}",{'Biochemistry'},1.5178571428571428,0.0,2.2767857142857144
gpt-4,"Because microRNAs (miRNAs) have been associated with eye diseases, our study aims to profile ocular miRNA expression in normal human ciliary body (CB), cornea, and trabecular meshwork (TM) using miRNA-Seq to provide a foundation for better understanding of miRNA function and disease involvement in these tissues.","{'Human biology', 'RNA', 'Genetics', 'Sequence analysis', 'Drug metabolism'}","{'Haematology', 'DNA mutation', 'Immunology', 'Translational medicine', 'Oncology', 'Biochemistry', 'Protein interactions', 'Molecular genetics', 'Gene expression', 'Molecular biology', 'Cell biology'}",set(),0.0,0.0,0.0,"{'Genetics', 'Sequence analysis', 'Drug metabolism', 'Human biology', 'RNA'}","{'Haematology', 'DNA mutation', 'Immunology', 'Translational medicine', 'Oncology', 'Biochemistry', 'Protein interactions', 'Molecular genetics', 'Gene expression', 'Molecular biology', 'Cell biology'}",42.740945165945185,0.25,19.427702348156902
gpt-4,"In the malaria parasite Plasmodium falciparum, the switch from asexual multiplication to sexual differentiation into gametocytes is essential for transmission to mosquitos. The transcription factor PfAP2-G is a key determinant of sexual commitment that orchestrates this crucial cell fate decision. Here we identify the direct targets of PfAP2-G and demonstrate that it dynamically binds hundreds of sites across the genome. We find that PfAP2-G is a transcriptional activator of early gametocyte genes, and identify differences in PfAP2-G occupancy between gametocytes derived via next-cycle and same-cycle conversion. Our data implicate PfAP2-G not only as a transcriptional activator of gametocyte genes, but also as a potential regulator of genes important for red blood cell invasion. We also find that regulation by PfAP2-G requires interaction with a second transcription factor, PfAP2-I. These results clarify the functional role of PfAP2-G during sexual commitment and early gametocytogenesis.","{'Parasitology', 'Gene regulation', 'Proteins', 'Genetics', 'Gene expression', 'Drug metabolism'}","{'Immunology', 'Genomics', 'Bioinformatics'}",set(),0.0,0.0,0.0,"{'Gene regulation', 'Genetics', 'Gene expression', 'Drug metabolism', 'Parasitology', 'Proteins'}","{'Immunology', 'Genomics', 'Bioinformatics'}",9.394444444444444,0.0,18.788888888888888
gpt-4,"Diagnostic and prognostic evaluation of chronic lymphocytic leukemia (CLL) involves blood cell counts, immunophenotyping, IgVH mutation status, and cytogenetic analyses. We generated B-cell associated gene-signatures (BAGS) based on six naturally occurring B-cell subsets within normal bone marrow. Our hypothesis is that by segregating CLL according to BAGS, we can identify subtypes with prognostic implications in support of pathogenetic value of BAGS. Microarray-based gene-expression samples from eight independent CLL cohorts (1,024 untreated patients) were BAGS-stratified into pre-BI, pre-BII, immature, naïve, memory, or plasma cell subtypes; the majority falling within the memory (24.5-45.8%) or naïve (14.5-32.3%) categories. For a subset of CLL patients (n = 296), time to treatment (TTT) was shorter amongst early differentiation subtypes (pre-BI/pre-BII/immature) compared to late subtypes (memory/plasma cell, HR: 0.53 [0.35-0.78]). Particularly, pre-BII subtype patients had the shortest TTT among all subtypes. Correlates derived for BAGS subtype and IgVH mutation (n = 405) revealed an elevated mutation frequency in late vs. early subtypes (71% vs. 45%, P < .001). Predictions for BAGS subtype resistance towards rituximab and cyclophosphamide varied for rituximab, whereas all subtypes were sensitive to cyclophosphamide. This study supports our hypothesis that BAGS-subtyping may be of tangible prognostic and pathogenetic value for CLL patients.","{'Human biology', 'Gene regulation', 'Gene expression', 'Physiology', 'Drug metabolism'}","{'Comparative genomics', 'Agricultural science', 'Genetics', 'Proteomics', 'Biology', 'Plant biology', 'Biotechnology', 'Molecular biology', 'Bioinformatics', 'Functional genomics', 'Transcriptomics'}",set(),0.0,0.0,0.0,"{'Gene regulation', 'Physiology', 'Drug metabolism', 'Human biology', 'Gene expression'}","{'Comparative genomics', 'Agricultural science', 'Genetics', 'Proteomics', 'Plant biology', 'Functional genomics', 'Biotechnology', 'Molecular biology', 'Bioinformatics', 'Biology', 'Transcriptomics'}",38.86955266955269,0.13636363636363635,17.66797848616031
gpt-4,"CTCF is a key insulator-binding protein, and mammalian genomes contain numerous CTCF sites, many of which are organized in tandem.","{'Medicinal chemistry', 'Biochemistry', 'DNA binding sites', 'Chemistry', 'Genetics', 'Protein binding sites', 'Drug metabolism'}","{'Comparative genomics', 'Gene regulation', 'Gene expression', 'Microbiology', 'Systems biology', 'Bioinformatics', 'Functional genomics'}","{'Molecular interactions, pathways and networks', 'Bacterial genes'}",0.0,0.0,0.0,"{'Medicinal chemistry', 'Chemistry', 'Genetics', 'Protein binding sites', 'Drug metabolism', 'Biochemistry', 'DNA binding sites'}","{'Comparative genomics', 'Gene regulation', 'Gene expression', 'Microbiology', 'Systems biology', 'Bioinformatics', 'Functional genomics'}",27.963744588744593,0.7142857142857143,27.963744588744593
gpt-4,"Adipocytes arise from the commitment and differentiation of adipose precursors in white adipose tissue (WAT). In studying adipogenesis, precursor markers, including Pref-1 and PDGFRα, are used to isolate precursors from stromal vascular fractions of WAT, but the relation among the markers is not known. Here, we used the Pref-1 promoter-rtTA system in mice for labeling Pref-1<sup>+</sup> cells and for inducible inactivation of the Pref-1 target Sox9. We show the requirement of Sox9 for the maintenance of Pref-1<sup>+</sup> proliferative, early precursors. Upon Sox9 inactivation, these Pref-1<sup>+</sup> cells become PDGFRα<sup>+</sup> cells that express early adipogenic markers. Thus, we show that Pref-1<sup>+</sup> cells precede PDGFRα<sup>+</sup> cells in the adipogenic pathway and that Sox9 inactivation is required for WAT growth and expansion. Furthermore, we show that in maintaining early adipose precursors, Sox9 activates Meis1, which prevents adipogenic differentiation. Our study also demonstrates the Pref-1 promoter-rtTA system for inducible gene inactivation in early adipose precursor populations.","{'Biomarkers', 'Protein binding sites', 'Zoology', 'Drug metabolism'}","{'Developmental biology', 'Cardiology', 'Biomedical science', 'Genetics', 'Biochemistry', 'Cell biology', 'Molecular biology'}",set(),0.0,0.0,0.0,"{'Biomarkers', 'Protein binding sites', 'Zoology', 'Drug metabolism'}","{'Developmental biology', 'Cardiology', 'Biomedical science', 'Genetics', 'Biochemistry', 'Cell biology', 'Molecular biology'}",20.682539682539684,0.0,11.81859410430839
gpt-4,"Tumor suppressive microRNA (miR)-150 inhibits metastasis by combining with the C-C chemokine receptor 6 (CCR6) ""seed sequence"" mRNA of the 3'-untranslated region (3'-UTR) in advanced cutaneous T-cell lymphoma (CTCL). Because the histone deacetylase inhibitor (HDACI) vorinostat showed excellent outcomes for treating advanced CTCL, HDACIs may reduce the metastasis of CTCL by targeting miR-150 and/ or CCR6. To examine whether these candidate molecules are essential HDACI targets in advanced CTCL, we used the My-La, HH, and HUT78 CTCL cell lines for functional analysis because we previously demonstrated that their xenografts in NOD/Shi-scid IL-2γnul mice (CTCL mice) induced multiple metastases. We found that pan- HDACIs (vorinostat and panobinostat) inhibited the migration of CTCL cells and downregulated CCR6. The miRNA microarray analysis against CTCL cell lines demonstrated that these pan-HDACIs commonly upregulated 161 miRNAs, including 34 known tumor suppressive miRNAs such as miR-150. Although 35 miRNAs possessing the CCR6 ""seed sequence"" were included in these 161 miRNAs, miR-150 and miR-185-5p were downregulated in CTCL cells compared to in normal CD4+ T-cells. The transduction of 12 candidate miRNAs against CTCL cells revealed that miR-150 most efficiently inhibited their migration capabilities and downregulated CCR6. Quantitative reverse transcriptase-polymerase chain reaction demonstrated that miR-150 was downregulated in advanced but not early CTCL primary cases. Finally, we injected miR-150 or siCCR6 into CTCL mice and found that mouse survival was significantly prolonged. These results indicate that miR-150 and its target, CCR6, are essential therapeutic targets of pan-HDACIs in advanced CTCL with metastatic potential.","{'Gene regulation', 'Genetics', 'Drug metabolism', 'Pathology', 'Human biology', 'Pharmacology', 'Gene expression', 'Zoology'}","{'Comparative genomics', 'Genomics', 'Gene expression', 'Molecular biology', 'Bioinformatics', 'Functional genomics'}",set(),0.07692307692307693,0.16666666666666666,0.125,"{'Gene regulation', 'Genetics', 'Drug metabolism', 'Pathology', 'Human biology', 'Pharmacology', 'Zoology'}","{'Comparative genomics', 'Genomics', 'Molecular biology', 'Bioinformatics', 'Functional genomics'}",22.2420745920746,0.5555555555555556,29.65609945609947
gpt-4,"Bacterial genes that change in expression upon environmental disturbance have commonly been seen as those that must also phenotypically matter. However, several studies suggest that differentially expressed genes are rarely phenotypically important. We demonstrate, for Gram-positive and Gram-negative bacteria, that these seemingly uncoordinated gene sets are involved in responses that can be linked through topological network analysis. However, the level of coordination is stress dependent. While a well-coordinated response is triggered in response to nutrient stress, antibiotics trigger an uncoordinated response in which transcriptionally and phenotypically important genes are neither linked spatially nor in their magnitude. Moreover, a gene expression meta-analysis reveals that genes with large fitness changes during stress have low transcriptional variation across hundreds of other conditions, and vice versa. Our work suggests that cellular responses can be understood through network models that incorporate regulatory and genetic relationships, which could aid drug target predictions and genetic network engineering.","{'Medicinal chemistry', 'Gene regulation', 'Chemistry', 'Genotype and phenotype', 'Genetics', 'Drug metabolism', 'Biochemistry', 'Pharmacology', 'Gene expression'}","{'Agricultural science', 'Toxicology', 'Biochemistry', 'Analytical chemistry', 'Microbiology'}",set(),0.07692307692307693,0.2,0.1111111111111111,"{'Medicinal chemistry', 'Gene regulation', 'Chemistry', 'Genotype and phenotype', 'Genetics', 'Drug metabolism', 'Pharmacology', 'Gene expression'}","{'Toxicology', 'Microbiology', 'Agricultural science', 'Analytical chemistry'}",17.14478021978022,0.0,30.860604395604398
mixtral-8x7b-model,"While microarray experiments generate voluminous data, discerning trends that support an existing or alternative paradigm is challenging. To synergize hypothesis building and testing, we designed the Pathogen Associated Drosophila MicroArray (PADMA) database for easy retrieval and comparison of microarray results from immunity-related experiments (www.padmadatabase.org). PADMA also allows biologists to upload their microarray-results and compare it with datasets housed within PADMA. We tested PADMA using a preliminary dataset from Ganaspis xanthopoda-infected fly larvae, and uncovered unexpected trends in gene expression, reshaping our hypothesis. Thus, the PADMA database will be a useful resource to fly researchers to evaluate, revise, and refine hypotheses.","{'Genetics', 'Zoology', 'Computational biology'}","{'Genetics', 'Bioinformatics', 'Biology'}",set(),0.2,0.3333333333333333,0.3333333333333333,"{'Zoology', 'Computational biology'}","{'Bioinformatics', 'Biology'}",1.5095238095238093,0.0,1.5095238095238093
mixtral-8x7b-model,"Pea powdery mildew (PM) is an important fungal disease caused by an obligate biotroph, Erysiphe pisi (Ep), which significantly impacts pea production worldwide. The phytopathogen secretes a plethora of effectors, primarily through specialized infection structures termed haustoria, to establish a dynamic relationship with its host. To identify Ep effector candidates, a cDNA library of enriched haustoria from Ep-infected pea leaves was sequenced. The Ep transcriptome encodes 622 Ep candidate secreted proteins (CSPs), of which 167 were predicted to be candidate secreted effector proteins (CSEPs). Phylogenetic analysis indicates that Ep CSEPs are highly diverse, but, unlike cereal PM CSEPs, exhibit extensive sequence similarity with effectors from other PMs. Quantitative real-time PCR of a subset of EpCSEP/CSPs revealed that the majority are preferentially expressed in haustoria and exhibit infection stage-specific expression patterns. The functional roles of EpCSEP001, EpCSEP009 and EpCSP083 were probed by host-induced gene silencing (HIGS) via a double-stranded (ds) RNA-mediated RNAi approach. Foliar application of individual EpCSEP/CSP dsRNAs resulted in a marked reduction in PM disease symptoms. These findings were consistent with microscopic and molecular studies, suggesting that these Ep CSEP/CSPs play important roles in pea PM pathogenesis. Homology modelling revealed that EpCSEP001 and EpCSEP009 are analogous to fungal ribonucleases and belong to the RALPH family of effectors. This is the first study to identify and functionally validate candidate effectors from the agriculturally relevant pea PM, and highlights the utility of transcriptomics and HIGS to elucidate the key proteins associated with Ep pathogenesis.","{'Medicinal chemistry', 'Gene regulation', 'Chemistry', 'Genetics', 'Gene expression', 'Drug metabolism', 'Biochemistry', 'Structural biology', 'Proteins', 'Microbiology', 'Transcriptomics'}","{'Agricultural science', 'Genetics', 'Genomics', 'Pathology', 'Biotechnology', 'Gene expression', 'Molecular biology', 'Bioinformatics', 'Biology'}",{'Host-pathogen interactions'},0.1111111111111111,0.2222222222222222,0.18181818181818182,"{'Medicinal chemistry', 'Gene regulation', 'Chemistry', 'Drug metabolism', 'Biochemistry', 'Structural biology', 'Proteins', 'Microbiology', 'Transcriptomics'}","{'Agricultural science', 'Genomics', 'Pathology', 'Biotechnology', 'Molecular biology', 'Bioinformatics', 'Biology'}",35.86904761904764,0.11627906976744186,43.839947089947124
mixtral-8x7b-model,"Differentiation proceeds along a continuum of increasingly fate-restricted intermediates, referred to as canalization<sup>1,2</sup>. Canalization is essential for stabilizing cell fate, but the mechanisms that underlie robust canalization are unclear. Here we show that the BRG1/BRM-associated factor (BAF) chromatin-remodelling complex ATPase gene Brm safeguards cell identity during directed cardiogenesis of mouse embryonic stem cells. Despite the establishment of a well-differentiated precardiac mesoderm, Brm<sup>-/-</sup> cells predominantly became neural precursors, violating germ layer assignment. Trajectory inference showed a sudden acquisition of a non-mesodermal identity in Brm<sup>-/-</sup> cells. Mechanistically, the loss of Brm prevented de novo accessibility of primed cardiac enhancers while increasing the expression of neurogenic factor POU3F1, preventing the binding of the neural suppressor REST and shifting the composition of BRG1 complexes. The identity switch caused by the Brm mutation was overcome by increasing BMP4 levels during mesoderm induction. Mathematical modelling supports these observations and demonstrates that Brm deletion affects cell fate trajectory by modifying saddle-node bifurcations<sup>2</sup>. In the mouse embryo, Brm deletion exacerbated mesoderm-deleted Brg1-mutant phenotypes, severely compromising cardiogenesis, and reveals an in vivo role for Brm. Our results show that Brm is a compensable safeguard of the fidelity of mesoderm chromatin states, and support a model in which developmental canalization is not a rigid irreversible path, but a highly plastic trajectory.","{'Gene regulation', 'Sequence assembly', 'Gene expression', 'Genotype and phenotype', 'Genetics', 'Zoology', 'Drug metabolism'}","{'Developmental biology', 'Gene regulation', 'Genetics', 'Biomedical science', 'Genomics', 'Embryology', 'Cell biology', 'Paediatrics', 'Bioinformatics', 'Biology'}",set(),0.13333333333333333,0.2,0.2857142857142857,"{'Sequence assembly', 'Genotype and phenotype', 'Drug metabolism', 'Gene expression', 'Zoology'}","{'Developmental biology', 'Biomedical science', 'Genomics', 'Embryology', 'Cell biology', 'Paediatrics', 'Bioinformatics', 'Biology'}",26.20793650793652,0.029411764705882353,18.345555555555563
