Name,Description,Model,Predictions,Hallucinations
HBM532.GPWF.535,slide-seq [salmon] data from the kidney (left) of a 66-year-old white male,gpt-3.5-turbo,"{'Genomics', 'Transcriptomics', 'Molecular biology'}",set()
HBM435.FHMP.758,codex [cytokit + sprm] data from the lymph node of a 20-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Biology', 'RNA'}",set()
HBM477.KGGP.574,multiplex ion beam imaging data from the uterus of a 33.3-year-old unknown female,gpt-3.5-turbo,"{'Genetics', 'Bioinformatics', 'Molecular biology'}",set()
HBM232.XPHF.775,snatac-seq data from the large intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"{'Biomedical science', 'Microbiology', 'Analytical chemistry'}",set()
HBM292.FCMS.497,codex [cytokit + sprm] data from the large intestine of a 37-year-old white male,gpt-3.5-turbo,"{'Bioinformatics', 'Human biology', 'Proteomics'}",set()
HBM997.PVCF.629,codex [cytokit + sprm] data from the lymph node of a 32-year-old white male,gpt-3.5-turbo,"{'Cell biology', 'Human biology', 'Immunology'}",set()
HBM892.BKPQ.552,snatac-seq data from the large intestine of a 54-year-old black or african american female,gpt-3.5-turbo,"{'Molecular biology', 'Biology', 'Anatomy'}",set()
HBM683.PNGX.923,snrna-seq [salmon] data from the bladder of a 22-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Microbiology', 'Immunology'}",set()
HBM549.JNKH.249,multiplex ion beam imaging data from the uterus of a 26.9-year-old unknown female,gpt-3.5-turbo,"{'Gastroenterology', 'Microbiology', 'Human biology'}",set()
HBM592.JGSQ.253,cell dive data from the skin of a 57.0-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Human biology', 'Immunology'}",set()
HBM285.RQPT.487,multiplex ion beam imaging data from the uterus of a 24.1-year-old unknown female,gpt-3.5-turbo,"{'Genomics', 'Microbiology', 'Immunology'}",set()
HBM443.RQDW.442,snatac-seq data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Genomics', 'Bioinformatics', 'RNA'}",set()
HBM465.STNV.844,snrna-seq [salmon] data from the kidney (left) of a 76.0-year-old white male,gpt-3.5-turbo,"{'Biology', 'Personalised medicine', 'Anatomy'}",set()
HBM437.KPNV.984,snatac-seq (snare-seq2) [lab processed] data from the kidney (right) of a 28-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Human biology'}",set()
HBM524.JFVN.863,multiplex ion beam imaging data from the uterus of a 26.8-year-old black or african american female,gpt-3.5-turbo,"{'Bioinformatics', 'Medical informatics', 'Anatomy'}",set()
HBM756.PWKH.456,scrna-seq (10x genomics v3) data from the knee (right) of a 20-year-old unknown male,gpt-3.5-turbo,"{'Genomics', 'Biology', 'Human genetics'}",set()
HBM749.SMWP.555,codex data from the small intestine of a 24-year-old white male,gpt-3.5-turbo,"{'Human biology', 'Molecular biology', 'RNA'}",set()
HBM573.JMXM.823,snrna-seq [salmon] data from the kidney (left) of a 56-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Genomics', 'Medicine'}",set()
HBM297.XHVP.489,snatacseq (snare-seq2) data from the kidney (left) of a 25-year-old white female,gpt-3.5-turbo,"{'Microbiology', 'Gynaecology and obstetrics', 'Anatomy'}",set()
HBM397.RXSM.962,imaging mass cytometry (2d) data from the lymph node of a 18-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'RNA'}",set()
HBM356.QFMF.728,lc-ms data from the large intestine of a 24-year-old white female,gpt-3.5-turbo,"{'Biology', 'Proteomics'}",{'Research and development'}
HBM525.DLPN.575,maldi ims data from the kidney (left) of a 56-year-old white male,gpt-3.5-turbo,"{'Biomedical science', 'RNA', 'Anatomy'}",set()
HBM446.GCXM.753,maldi ims data from the kidney (right) of a 44-year-old white female,gpt-3.5-turbo,"{'Genomics', 'Bioinformatics', 'Human genetics'}",set()
HBM672.XGNL.299,bulk rna-seq data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Biomedical science', 'Cell biology', 'Immunology'}",set()
HBM453.KSGX.286,snatacseq (snare-seq2) data from the kidney (left) of a 76.0-year-old white male,gpt-3.5-turbo,"{'Gastroenterology', 'Microbiology', 'Biology'}",set()
HBM747.QMQS.862,snatacseq (snare-seq2) data from the kidney (right) of a 28-year-old black or african american male,gpt-3.5-turbo,"{'Medical informatics', 'Biology', 'Anatomy'}",set()
HBM355.NTQW.365,snrna-seq [salmon] data from the bladder of a 17-year-old white female,gpt-3.5-turbo,"{'Biomedical science', 'Anatomy', 'Medicine'}",set()
HBM628.LKGZ.865,snrna-seq [salmon] data from the small intestine of a 37-year-old white male,gpt-3.5-turbo,"{'Biomedical science', 'Molecular biology', 'Genomics'}",set()
HBM862.GJRT.992,multiplex ion beam imaging data from the uterus of a 36.6-year-old asian donor of unknown sex,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Human biology'}",set()
HBM474.GHZH.359,lc-ms data from the small intestine of a 38-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Bioinformatics', 'Human biology'}",set()
HBM545.WPDT.262,codex [cytokit + sprm] data from the thymus of a 1-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Biology', 'Gene expression'}",set()
HBM445.NPKW.958,snrnaseq (snare-seq2) data from the kidney (left) of a 45.0-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Gastroenterology'}",set()
HBM839.JWZL.794,sciatac-seq data from the spleen of a 62-year-old white female,gpt-3.5-turbo,"{'Reproductive health', 'Human biology', 'Anatomy'}",set()
HBM259.FWHD.689,multiplex ion beam imaging data from the uterus of a 29.3-year-old unknown female,gpt-3.5-turbo,"{'Molecular biology', 'Proteomics', 'Human genetics'}",{'|'}
HBM569.FMVR.429,snrna-seq (10x genomics v3) data from the small intestine of a 37-year-old white male,gpt-3.5-turbo,"{'Animal study', 'Paediatrics', 'Immunology'}",{'Pediatrics'}
HBM448.ZXHM.747,lc-ms data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Human biology', 'Molecular biology', 'Anatomy'}",set()
HBM552.JXCB.872,multiplex ion beam imaging data from the uterus of a 20.5-year-old unknown female,gpt-3.5-turbo,"{'Genetics', 'Immunology', 'Genomics'}",set()
HBM874.GLHT.852,snrna-seq [salmon] data from the kidney (left) of a 69.0-year-old white female,gpt-3.5-turbo,"{'Human biology', 'Medical informatics', 'Anatomy'}",set()
HBM442.GCDL.454,snatac-seq [snapatac] data from the large intestine of a 24-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Transcriptomics', 'Biology'}",set()
HBM285.VFDT.966,codex data from the small intestine of a 54-year-old black or african american female,gpt-3.5-turbo,"{'Gastroenterology', 'Microbiology', 'Biology'}",set()
HBM479.GMDK.586,snrna-seq (snare-seq2) [salmon] data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"{'Molecular biology', 'Biology', 'Anatomy'}",set()
HBM834.MLPZ.788,snrna-seq (10x genomics v3) data from the kidney (left) of a 66-year-old white male,gpt-3.5-turbo,{'RNA'},set()
HBM472.RGBR.794,lc-ms data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,{'Genetics'},set()
HBM233.GVDL.962,whole genome sequencing data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,{'Human biology'},set()
HBM739.CHRX.338,snrna-seq [salmon] data from the large intestine of a 24-year-old white female,gpt-3.5-turbo,"{'Genomics', 'Cell biology', 'Molecular biology'}",set()
HBM847.HMFW.947,snrna-seq [salmon] data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"{'Microbiology', 'Human biology', 'Molecular biology'}",set()
HBM239.CKSF.677,snatac-seq data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"{'Microbiology', 'Human biology', 'Transcriptomics'}",set()
HBM999.MJZX.394,multiplex ion beam imaging data from the uterus of a 28.2-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Human genetics', 'RNA'}",set()
HBM938.GRRV.389,multiplex ion beam imaging data from the uterus of a 31.5-year-old unknown female,gpt-3.5-turbo,"{'Gastroenterology', 'Biology', 'Proteomics'}",set()
HBM646.BHHT.443,snatacseq (snare-seq2) data from the kidney (left) of a 25-year-old white female,gpt-3.5-turbo,"{'Microbiology', 'Animal study', 'Anatomy'}",set()
HBM766.VWQC.559,snatacseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Human genetics'}",set()
HBM596.FQNZ.472,scrna-seq (10x genomics v2) data from the liver of a 65-year-old white male,gpt-3.5-turbo,"{'Genomics', 'Molecular biology', 'Epigenetics'}",set()
HBM747.SPWK.779,cell dive data from the skin of a 52.0-year-old white female,gpt-3.5-turbo,"{'Biomedical science', 'Gastroenterology', 'Genetics'}",set()
HBM966.NKXF.465,multiplex ion beam imaging data from the uterus of a 39.3-year-old unknown female,gpt-3.5-turbo,"{'Biomedical science', 'Cell biology', 'Human biology'}",set()
HBM227.THVC.544,pas stained microscopy data from the kidney (right) of a 66-year-old white male,gpt-3.5-turbo,"{'Biomedical science', 'Immunology', 'Anatomy'}",set()
HBM692.JWNQ.842,multiplex ion beam imaging data from the uterus of a 33.3-year-old unknown female,gpt-3.5-turbo,"{'Microbiology', 'Anatomy', 'Medicine'}",set()
HBM573.GQRD.788,codex [cytokit + sprm] data from the spleen of a 18-year-old black or african american male,gpt-3.5-turbo,"{'Reproductive health', 'Microbiology', 'Anatomy'}",set()
HBM249.HMZD.496,lc-ms data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"{'Biomedical science', 'Genetics', 'Immunology'}",set()
HBM428.JPNW.447,sciatac-seq [snapatac] data from the liver of a 51-year-old white male,gpt-3.5-turbo,"{'Gastroenterology', 'Proteomics', 'Human genetics'}",set()
HBM396.QSCB.763,snrnaseq (snare-seq2) data from the kidney (left) of a 76.0-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Genomics'}",set()
HBM525.SJRT.585,snrna-seq [salmon] data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Transcriptomics'}",set()
HBM993.LPCM.624,snatac-seq data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Anatomy', 'Genomics'}",set()
HBM346.LSFW.324,snrna-seq (10x genomics v3) data from the small intestine of a 30-year-old white male,gpt-3.5-turbo,"{'Genomics', 'Gastroenterology'}",{'Ageugenetics'}
HBM837.FPWJ.865,scrna-seq (10x genomics v3) data from the knee (right) of a 49-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Transcriptomics', 'Biology'}",set()
HBM946.NKHN.264,snatac-seq data from the small intestine of a 38-year-old white male,gpt-3.5-turbo,"{'Bioinformatics', 'Human biology'}",{'Single-cell sequencing'}
HBM882.DBTR.869,codex data from the spleen of a 42-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Human biology'}",set()
HBM565.LSMX.645,codex data from the small intestine of a 30-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Biology'}",set()
HBM293.GBPH.862,scrna-seq (10x genomics) [salmon] data from the lymph node of a 14-year-old black or african american female,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Human biology'}",set()
HBM957.HKSV.373,snatac-seq data from the large intestine of a 37-year-old white male,gpt-3.5-turbo,"{'Biomedical science', 'Human genetics', 'RNA'}",set()
HBM233.DDWS.858,ms data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Genomics', 'Biotechnology', 'Molecular biology'}",set()
HBM784.RVTS.872,snatacseq (snare-seq2) data from the kidney (left) of a 25-year-old white female,gpt-3.5-turbo,"{'Gastroenterology', 'Microbiology', 'Human biology'}",set()
HBM973.XRLR.365,slide-seq data from the kidney (left) of a 55-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Molecular biology', 'Epigenetics'}",set()
HBM639.VPHX.366,snrna-seq (10x genomics v3) data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"{'Cell biology', 'Human biology', 'Anatomy'}",set()
HBM845.PKDG.353,multiplex ion beam imaging data from the uterus of a 39.6-year-old american indian or alaska native female,gpt-3.5-turbo,{'DNA'},set()
HBM437.XSFH.532,codex [cytokit + sprm] data from the lymph node of a 18-year-old white male,gpt-3.5-turbo,{'Genomics'},set()
HBM288.BBKK.828,codex data from the large intestine of a 30-year-old white male,gpt-3.5-turbo,{'Human genetics'},set()
HBM879.SXLJ.429,ms data from the small intestine of a 24-year-old white female,gpt-3.5-turbo,"{'Anatomy', 'Biology', 'Medicine'}",set()
HBM873.FFPP.948,lc-ms data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"{'Biology', 'Immunology', 'Medicine'}",set()
HBM636.ZPTS.368,pas stained microscopy data from the kidney (right) of a 58-year-old white female,gpt-3.5-turbo,"{'Microbiology', 'Human biology', 'Molecular biology'}",set()
HBM388.ZSNN.945,scirna-seq data from the heart of a 53-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Biology', 'Anatomy'}",set()
HBM592.FGDR.959,snatacseq (snare-seq2) data from the kidney (right) of a 28-year-old black or african american male,gpt-3.5-turbo,"{'Microbiology', 'Human genetics'}",{'Cancer research'}
HBM432.LLCF.677,codex data from the spleen of a 18-year-old black or african american male,gpt-3.5-turbo,"{'Biomedical science', 'Microbiology', 'Anatomy'}",set()
HBM965.KJGQ.463,lc-ms data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Genomics', 'Cell biology', 'Molecular biology'}",set()
HBM824.XGWZ.857,codex data from the large intestine of a 24-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Human biology', 'Transcriptomics'}",set()
HBM524.KHPH.599,snrna-seq [salmon] data from the kidney (left) of a 69.0-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Microbiology', 'Human biology'}",set()
HBM876.NMKV.392,slide-seq data from the kidney (left) of a 66-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Bioinformatics', 'Proteomics'}",set()
HBM495.KSXC.638,snrnaseq (snare-seq2) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"{'Gastroenterology', 'Microbiology', 'Human genetics'}",set()
HBM927.DJTP.692,snatacseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Human biology', 'Transcriptomics', 'RNA'}",set()
HBM743.FGPZ.867,scrna-seq (10x genomics v3) data from the spleen of a 18-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Human biology', 'Transcriptomics'}",set()
HBM889.KDGM.632,codex [cytokit + sprm] data from the large intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"{'Human biology', 'Biology', 'Molecular biology'}",set()
HBM657.JVPV.825,codex [cytokit + sprm] data from the large intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Respiratory medicine', 'Human biology'}",set()
HBM844.GDWH.846,scrna-seq (10x genomics v3) data from the lymph node of a 21-year-old black or african american female,gpt-3.5-turbo,"{'Biomedical science', 'Cell biology', 'Human biology'}",set()
HBM825.RFCZ.782,lc-ms data from the large intestine of a 24-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Microbiology', 'Human biology'}",set()
HBM246.VPVL.879,codex data from the thymus of a 1-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Microbiology', 'Medicine'}",set()
HBM455.XDQS.993,codex [cytokit + sprm] data from the spleen of a 18-year-old black or african american male,gpt-3.5-turbo,"{'Biomedical science', 'Cell biology', 'Genetics'}",set()
HBM258.RBCM.393,slide-seq data from the kidney (left) of a 55-year-old white female,gpt-3.5-turbo,"{'Biochemistry', 'Molecular biology', 'Proteomics'}",set()
HBM583.CJZM.893,bulk atac-seq [bwa + macs2] data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Human biology', 'Biology', 'Anatomy'}",set()
HBM357.WRHQ.827,snatac-seq data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Microbiology', 'Molecular biology'}",set()
HBM886.BWML.747,multiplex ion beam imaging data from the uterus of a 33.2-year-old unknown female,gpt-3.5-turbo,"{'Medical biotechnology', 'Genetics', 'Biology'}",set()
HBM389.MBWW.346,pas stained microscopy data from the kidney (left) of a 53-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Biotechnology', 'Genomics'}",set()
HBM684.TLPQ.738,slide-seq [salmon] data from the kidney (right) of a 67-year-old white male,gpt-3.5-turbo,"{'Genomics', 'Human genetics', 'Medicine'}",set()
HBM394.VPCK.634,snrna-seq (10x genomics v3) data from the kidney (left) of a 41-year-old white male,gpt-3.5-turbo,"{'Biomedical science', 'Anatomy'}",{'Microscopy'}
HBM888.GBKC.648,snatacseq (snare-seq2) data from the kidney (left) of a 76.0-year-old white male,gpt-3.5-turbo,"{'Cell biology', 'Microbiology', 'Anatomy'}",set()
HBM874.WGDB.764,slide-seq data from the kidney (right) of a 67-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Biology', 'Molecular biology'}",set()
HBM672.VWPP.454,snatacseq (snare-seq2) data from the kidney (right) of a 54.0-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Bioinformatics', 'Human biology'}",set()
HBM268.XTHS.738,lc-ms data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Molecular biology', 'Genomics'}",set()
HBM833.MJCB.275,lc-ms data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'RNA'}",set()
HBM734.MWGL.578,lc-ms data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Immunology'}",{'Kidney'}
HBM348.QZFH.528,snatacseq (snare-seq2) data from the kidney (right) of a 54.0-year-old white male,gpt-3.5-turbo,"{'Genomics', 'Gastroenterology', 'Human genetics'}",set()
HBM285.RPBV.676,snrna-seq [salmon] data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"{'Gastroenterology', 'Personalised medicine', 'Anatomy'}",set()
HBM848.DKKR.789,snrnaseq (snare-seq2) data from the kidney (left) of a 45.0-year-old white female,gpt-3.5-turbo,"{'Cell biology', 'Microbiology', 'Gastroenterology'}",set()
HBM863.FDNH.844,codex [cytokit + sprm] data from the spleen of a 20-year-old white male,gpt-3.5-turbo,"{'Transcriptomics', 'Biology', 'Human genetics'}",set()
HBM963.KZKG.549,snrna-seq [salmon] data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Cell biology', 'DNA replication and recombination', 'Transcriptomics'}",set()
HBM932.TZFL.582,snatac-seq [snapatac] data from the large intestine of a 37-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Molecular biology', 'RNA'}",set()
HBM836.RDTL.835,lc-ms data from the small intestine of a 38-year-old white male,gpt-3.5-turbo,"{'Cell biology', 'Human biology', 'Immunology'}",set()
HBM644.MDVT.295,autofluorescence microscopy data from the kidney (left) of a 20-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Respiratory medicine', 'Transcriptomics'}",set()
HBM565.HBRG.259,lc-ms data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"{'Cell biology', 'Molecular biology', 'Gastroenterology'}",set()
HBM972.CBMR.786,lc-ms data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"{'Bioinformatics', 'Proteomics', 'Anatomy'}",set()
HBM879.CDHB.995,pas stained microscopy data from the kidney (left) of a 53-year-old black or african american male,gpt-3.5-turbo,"{'Biomedical science', 'Physiology', 'Genetics'}",set()
HBM673.JJRZ.435,pas stained microscopy data from the kidney (left) of a 77-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Bioinformatics', 'Microbiology'}",set()
HBM376.GJXV.244,lc-ms data from the large intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"{'Gastroenterology', 'Microbiology', 'Anatomy'}",set()
HBM978.DVCP.278,scrna-seq (10x genomics v3) data from the lymph node of a 18-year-old white male,gpt-3.5-turbo,{'Anatomy'},"{'Age', 'Microscopy'}"
HBM845.VMSZ.536,codex data from the small intestine of a 24-year-old white female,gpt-3.5-turbo,set(),{''}
HBM882.KDTH.685,snrnaseq (snare-seq2) data from the kidney (right) of a 28-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Microbiology'}",{'The most relevant topic categories are Anatomy'}
HBM493.DHZJ.845,scrna-seq (10x genomics) [salmon] data from the spleen of a 18-year-old white male,gpt-3.5-turbo,"{'Cell biology', 'Microbiology', 'Anatomy'}",set()
HBM439.WKBL.739,snatac-seq data from the large intestine of a 37-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Microbiology', 'Human biology'}",set()
HBM835.FWDH.296,lc-ms data from the small intestine of a 38-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Immunology'}",set()
HBM849.GHJN.299,snatacseq (snare-seq2) data from the kidney (right) of a 54.0-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Gastroenterology'}",set()
HBM667.ZWGS.745,snatac-seq data from the small intestine of a 24-year-old white female,gpt-3.5-turbo,{'RNA'},set()
HBM656.WRHJ.584,multiplex ion beam imaging data from the uterus of a 23.1-year-old black or african american female,gpt-3.5-turbo,{'Human genetics'},{'Human Genetics'}
HBM224.DTZL.954,multiplex ion beam imaging data from the uterus of a 27.5-year-old white female,gpt-3.5-turbo,{'Anatomy'},set()
HBM845.SFMK.942,snrna-seq [salmon] data from the kidney (left) of a 40-year-old white female,gpt-3.5-turbo,"{'Cell biology', 'Sequence analysis'}",{'Single-cell analysis'}
HBM355.DGKN.367,scrna-seq (10x genomics) [salmon] data from the liver of a 44-year-old unknown male,gpt-3.5-turbo,"{'Genomics', 'Microbiology', 'Human biology'}",set()
HBM772.HCWX.787,multiplex ion beam imaging data from the uterus of a 29.3-year-old unknown female,gpt-3.5-turbo,"{'Human biology', 'Biology', 'Proteomics'}",set()
HBM852.VXGN.375,scirna-seq [salmon] data from the heart of a 45-year-old white male,gpt-3.5-turbo,"{'Genomics', 'Preclinical and clinical studies', 'Human biology'}",{'Clinical study'}
HBM443.FHTZ.898,seqfish [lab processed] data from the small intestine of a 62-year-old white female,gpt-3.5-turbo,"{'Genomics', 'Cell biology', 'Nucleic acids'}",set()
HBM386.ZHWD.475,multiplex ion beam imaging data from the uterus of a 36.6-year-old asian donor of unknown sex,gpt-3.5-turbo,"{'Cell biology', 'Human biology', 'Anatomy'}",set()
HBM258.BWHR.287,scirna-seq data from the heart of a 45-year-old white male,gpt-3.5-turbo,"{'Cell biology', 'Biology', 'Anatomy'}",set()
HBM849.XMPC.398,pas stained microscopy data from the kidney (left) of a 61-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'RNA'}",set()
HBM979.DJZW.835,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Genomics', 'Cell biology', 'Molecular biology'}",set()
HBM952.DHTN.758,sciatac-seq data from the heart of a 44-year-old black or african american male,gpt-3.5-turbo,"{'Gynaecology and obstetrics', 'Anatomy'}",{'Imaging'}
HBM357.XWBQ.579,sciatac-seq [snapatac] data from the liver of a 55-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Transcriptomics', 'Cardiology'}",set()
HBM839.VWVF.894,imaging mass cytometry (2d) data from the spleen of a 18-year-old black or african american male,gpt-3.5-turbo,"{'Cell biology', 'Epigenomics', 'Immunology'}",set()
HBM887.TLXR.894,multiplex ion beam imaging data from the uterus of a 24.1-year-old unknown female,gpt-3.5-turbo,"{'Anatomy', 'Biology', 'Medicine'}",set()
HBM875.MRXW.469,multiplex ion beam imaging data from the uterus of a 24.1-year-old unknown female,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Human biology'}",set()
HBM875.FRMB.667,slide-seq [salmon] data from the kidney (left) of a 55-year-old white female,gpt-3.5-turbo,"{'Microbiology', 'Pathology', 'Anatomy'}",set()
HBM468.ZZVX.652,snrna-seq [salmon] data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Transcriptomics'}",set()
HBM287.DWFS.254,autofluorescence microscopy data from the kidney (left) of a 58-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Cardiology', 'Personalised medicine'}",set()
HBM482.NHCD.375,multiplex ion beam imaging data from the uterus of a 30.2-year-old black or african american female,gpt-3.5-turbo,"{'Genomics', 'Genetic variation', 'Biology'}",set()
HBM644.QKZS.857,codex [cytokit + sprm] data from the small intestine of a 30-year-old white male,gpt-3.5-turbo,set(),{'Imaging mass cytometry'}
HBM362.PTQJ.743,pas stained microscopy data from the kidney (left) of a 66-year-old white female,gpt-3.5-turbo,{'Cell biology'},set()
HBM354.VTTH.229,seqfish [lab processed] data from the spleen of a 62-year-old white female,gpt-3.5-turbo,{'Human biology'},set()
HBM497.KPML.696,snrna-seq (10x genomics v3) data from the bladder of a 18-year-old white female,gpt-3.5-turbo,"{'Bioinformatics', 'Biology', 'Anatomy'}",set()
HBM232.VMCT.877,lc-ms top down data from the kidney (left) of a 73-year-old white female,gpt-3.5-turbo,"{'Medical biotechnology', 'Molecular biology', 'Anatomy'}",set()
HBM644.ZNBS.278,lc-ms data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"{'Cell biology', 'Human biology', 'Molecular biology'}",set()
HBM436.VWQC.266,lc-ms data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Biology', 'RNA'}",set()
HBM283.JPHL.669,sciatac-seq [snapatac] data from the spleen of a 62-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Microbiology'}",set()
HBM984.GRBB.858,scrna-seq (10x genomics v3) data from the spleen of a 14-year-old black or african american female,gpt-3.5-turbo,"{'Microbiology', 'Gynaecology and obstetrics', 'Anatomy'}",set()
HBM633.LKWQ.696,snatacseq (snare-seq2) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"{'Gastroenterology', 'Microbial ecology', 'Microbiology'}",set()
HBM695.NCKX.893,codex [cytokit + sprm] data from the lymph node of a 18-year-old black or african american male,gpt-3.5-turbo,"{'Cell biology', 'Anatomy'}",{'Microscopy'}
HBM472.ZSRG.586,slide-seq data from the kidney (left) of a 66-year-old white male,gpt-3.5-turbo,"{'Cell biology', 'Molecular biology', 'Medicine'}",set()
HBM953.VVQN.686,ms data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Genomics', 'Transcriptomics', 'Biology'}",set()
HBM662.PMPZ.644,pas stained microscopy data from the kidney (left) of a 56-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Biomarkers', 'Anatomy'}",set()
HBM796.SJZV.659,snatacseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Bioinformatics', 'Human biology'}",set()
HBM638.SQBD.338,bulk atac-seq data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Bioinformatics', 'Microbiology'}",set()
HBM454.BNCC.556,lc-ms top down data from the kidney (right) of a 58-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Human biology', 'Immunology'}",set()
HBM838.NDBV.498,snatac-seq data from the small intestine of a 54-year-old black or african american female,gpt-3.5-turbo,"{'Biomedical science', 'Transcriptomics', 'Genetics'}",set()
HBM833.HFSG.364,snrnaseq (snare-seq2) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"{'Genomics', 'Molecular biology', 'Epigenetics'}",set()
HBM786.LZQZ.242,slide-seq data from the kidney (right) of a 67-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Transcriptomics', 'Genomics'}",set()
HBM446.LRFS.927,lc-ms data from the large intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Biology'}",set()
