Model,Abstract,Ground Truth,Predictions,Hallucinations,Jaccard Similarity,Precision,Recall,Exclusive Ground Truth,Exclusive Predictions,Weight,Broadness Score,Adjusted Weights,overprediction penalty,penalty
gpt-4,"Bacterial genes that change in expression upon environmental disturbance have commonly been seen as those that must also phenotypically matter. However, several studies suggest that differentially expressed genes are rarely phenotypically important. We demonstrate, for Gram-positive and Gram-negative bacteria, that these seemingly uncoordinated gene sets are involved in responses that can be linked through topological network analysis. However, the level of coordination is stress dependent. While a well-coordinated response is triggered in response to nutrient stress, antibiotics trigger an uncoordinated response in which transcriptionally and phenotypically important genes are neither linked spatially nor in their magnitude. Moreover, a gene expression meta-analysis reveals that genes with large fitness changes during stress have low transcriptional variation across hundreds of other conditions, and vice versa. Our work suggests that cellular responses can be understood through network models that incorporate regulatory and genetic relationships, which could aid drug target predictions and genetic network engineering.","{'Genetics', 'Gene expression', 'Chemistry', 'Medicinal chemistry', 'Pharmacology', 'Genotype and phenotype', 'Biochemistry', 'Gene regulation'}","{'Agricultural science', 'Toxicology', 'Microbiology', 'Analytical chemistry', 'Biochemistry'}",set(),0.08333333333333333,0.2,0.125,"{'Genetics', 'Gene expression', 'Chemistry', 'Medicinal chemistry', 'Pharmacology', 'Genotype and phenotype', 'Gene regulation'}","{'Microbiology', 'Agricultural science', 'Analytical chemistry', 'Toxicology'}",0.8588345864661657,0.0,0.0,1.6,False
mixtral-8x7b-model,"While microarray experiments generate voluminous data, discerning trends that support an existing or alternative paradigm is challenging. To synergize hypothesis building and testing, we designed the Pathogen Associated Drosophila MicroArray (PADMA) database for easy retrieval and comparison of microarray results from immunity-related experiments (www.padmadatabase.org). PADMA also allows biologists to upload their microarray-results and compare it with datasets housed within PADMA. We tested PADMA using a preliminary dataset from Ganaspis xanthopoda-infected fly larvae, and uncovered unexpected trends in gene expression, reshaping our hypothesis. Thus, the PADMA database will be a useful resource to fly researchers to evaluate, revise, and refine hypotheses.","{'Genetics', 'Animal study', 'Computational biology'}","{'Genetics', 'Biology', 'Bioinformatics'}",set(),0.2,0.3333333333333333,0.3333333333333333,"{'Animal study', 'Computational biology'}","{'Biology', 'Bioinformatics'}",0.8666666666666667,0.0,0.8666666666666667,1.0,1.0
mixtral-8x7b-model,"Pea powdery mildew (PM) is an important fungal disease caused by an obligate biotroph, Erysiphe pisi (Ep), which significantly impacts pea production worldwide. The phytopathogen secretes a plethora of effectors, primarily through specialized infection structures termed haustoria, to establish a dynamic relationship with its host. To identify Ep effector candidates, a cDNA library of enriched haustoria from Ep-infected pea leaves was sequenced. The Ep transcriptome encodes 622 Ep candidate secreted proteins (CSPs), of which 167 were predicted to be candidate secreted effector proteins (CSEPs). Phylogenetic analysis indicates that Ep CSEPs are highly diverse, but, unlike cereal PM CSEPs, exhibit extensive sequence similarity with effectors from other PMs. Quantitative real-time PCR of a subset of EpCSEP/CSPs revealed that the majority are preferentially expressed in haustoria and exhibit infection stage-specific expression patterns. The functional roles of EpCSEP001, EpCSEP009 and EpCSP083 were probed by host-induced gene silencing (HIGS) via a double-stranded (ds) RNA-mediated RNAi approach. Foliar application of individual EpCSEP/CSP dsRNAs resulted in a marked reduction in PM disease symptoms. These findings were consistent with microscopic and molecular studies, suggesting that these Ep CSEP/CSPs play important roles in pea PM pathogenesis. Homology modelling revealed that EpCSEP001 and EpCSEP009 are analogous to fungal ribonucleases and belong to the RALPH family of effectors. This is the first study to identify and functionally validate candidate effectors from the agriculturally relevant pea PM, and highlights the utility of transcriptomics and HIGS to elucidate the key proteins associated with Ep pathogenesis.","{'Genetics', 'Medicinal chemistry', 'Chemistry', 'Gene expression', 'Transcriptomics', 'Microbiology', 'Proteins', 'Structural biology', 'Biochemistry', 'Gene regulation'}","{'Genetics', 'Gene expression', 'Agricultural science', 'Molecular biology', 'Biotechnology', 'Pathology', 'Bioinformatics', 'Biology', 'Genomics'}",{'Host-pathogen interactions'},0.11764705882352941,0.2222222222222222,0.2,"{'Medicinal chemistry', 'Chemistry', 'Microbiology', 'Gene regulation', 'Proteins', 'Structural biology', 'Biochemistry', 'Transcriptomics'}","{'Agricultural science', 'Molecular biology', 'Biotechnology', 'Pathology', 'Bioinformatics', 'Biology', 'Genomics'}",0.8615529545151397,0.13513513513513514,0.0,1.1111111111111112,False
mixtral-8x7b-model,"Differentiation proceeds along a continuum of increasingly fate-restricted intermediates, referred to as canalization<sup>1,2</sup>. Canalization is essential for stabilizing cell fate, but the mechanisms that underlie robust canalization are unclear. Here we show that the BRG1/BRM-associated factor (BAF) chromatin-remodelling complex ATPase gene Brm safeguards cell identity during directed cardiogenesis of mouse embryonic stem cells. Despite the establishment of a well-differentiated precardiac mesoderm, Brm<sup>-/-</sup> cells predominantly became neural precursors, violating germ layer assignment. Trajectory inference showed a sudden acquisition of a non-mesodermal identity in Brm<sup>-/-</sup> cells. Mechanistically, the loss of Brm prevented de novo accessibility of primed cardiac enhancers while increasing the expression of neurogenic factor POU3F1, preventing the binding of the neural suppressor REST and shifting the composition of BRG1 complexes. The identity switch caused by the Brm mutation was overcome by increasing BMP4 levels during mesoderm induction. Mathematical modelling supports these observations and demonstrates that Brm deletion affects cell fate trajectory by modifying saddle-node bifurcations<sup>2</sup>. In the mouse embryo, Brm deletion exacerbated mesoderm-deleted Brg1-mutant phenotypes, severely compromising cardiogenesis, and reveals an in vivo role for Brm. Our results show that Brm is a compensable safeguard of the fidelity of mesoderm chromatin states, and support a model in which developmental canalization is not a rigid irreversible path, but a highly plastic trajectory.","{'Genetics', 'Sequence assembly', 'Gene expression', 'Genotype and phenotype', 'Animal study', 'Gene regulation'}","{'Genetics', 'Cell biology', 'Biomedical science', 'Embryology', 'Bioinformatics', 'Developmental biology', 'Biology', 'Genomics', 'Paediatrics', 'Gene regulation'}",set(),0.14285714285714285,0.2,0.3333333333333333,"{'Animal study', 'Sequence assembly', 'Genotype and phenotype', 'Gene expression'}","{'Cell biology', 'Biomedical science', 'Embryology', 'Bioinformatics', 'Developmental biology', 'Biology', 'Genomics', 'Paediatrics'}",0.8629676870748302,0.21739130434782608,0.5177806122448981,0.6,0.6
mixtral-8x7b-model,"The annual migration of a bird can involve thousands of kilometres of nonstop flight, requiring accurately timed seasonal changes in physiology and behaviour. Understanding the molecular mechanisms controlling this endogenous programme can provide functional and evolutionary insights into the circannual biological clock and the potential of migratory species to adapt to changing environments. Under naturally timed photoperiod conditions, we maintained captive Swainson's thrushes (Catharus ustulatus) and performed RNA sequencing (RNA-Seq) of the ventral hypothalamus and optic chiasma to evaluate transcriptome-wide gene expression changes of individuals in migratory condition. We found that 188 genes were differentially expressed in relation to migratory state, 86% of which have not been previously linked to avian migration. Focal hub genes were identified that are candidate variables responsible for the occurrence of migration (e.g. CRABP1). Numerous genes involved in cell adhesion, proliferation and motility were differentially expressed (including RHOJ, PAK1 and TLN1), suggesting that migration-related changes are regulated by seasonal neural plasticity.","{'Genetics', 'Gene expression', 'Animal study', 'Transcriptomics'}","{'Biochemistry', 'Biology', 'Animal study'}",set(),0.16666666666666666,0.3333333333333333,0.25,"{'Genetics', 'Gene expression', 'Transcriptomics'}","{'Biochemistry', 'Biology'}",0.7976190476190476,0.0,0.0,1.3333333333333333,False
mixtral-8x7b-model,"The utilization of methane, a potent greenhouse gas, is an important component of local and global carbon cycles that is characterized by tight linkages between methane-utilizing (methanotrophic) and nonmethanotrophic bacteria. It has been suggested that the methanotroph sustains these nonmethanotrophs by cross-feeding, because subsequent products of the methane oxidation pathway, such as methanol, represent alternative carbon sources. We established cocultures in a microcosm model system to determine the mechanism and substrate that underlay the observed cross-feeding in the environment. Lanthanum, a rare earth element, was applied because of its increasing importance in methylotrophy. We used co-occurring strains isolated from Lake Washington sediment that are involved in methane utilization: a methanotroph and two nonmethanotrophic methylotrophs. Gene-expression profiles and mutant analyses suggest that methanol is the dominant carbon and energy source the methanotroph provides to support growth of the nonmethanotrophs. However, in the presence of the nonmethanotroph, gene expression of the dominant methanol dehydrogenase (MDH) shifts from the lanthanide-dependent MDH (XoxF)-type, to the calcium-dependent MDH (MxaF)-type. Correspondingly, methanol is released into the medium only when the methanotroph expresses the MxaF-type MDH. These results suggest a cross-feeding mechanism in which the nonmethanotrophic partner induces a change in expression of methanotroph MDHs, resulting in release of methanol for its growth. This partner-induced change in gene expression that benefits the partner is a paradigm for microbial interactions that cannot be observed in studies of pure cultures, underscoring the importance of synthetic microbial community approaches to understand environmental microbiomes.","{'Gene expression', 'Proteins', 'Carbon cycle', 'Pharmacology'}","{'Genetics', 'Gene expression', 'Biotechnology', 'Biosciences', 'Bioinformatics'}",set(),0.125,0.2,0.25,"{'Proteins', 'Carbon cycle', 'Pharmacology'}","{'Genetics', 'Biotechnology', 'Biosciences', 'Bioinformatics'}",0.8670634920634921,0.5,0.6936507936507937,0.8,0.8
mixtral-8x7b-model,"We designed and constructed a genome-wide microarray with 22,987 70-mer oligonucleotides covering the presently known and predicted genes in the silkworm genome, and surveyed the gene expression in multiple silkworm tissues on day 3 of the fifth instar. Clusters of tissue-prevalent and tissue-specific genes and genes that are differentially expressed in different tissues were identified, and they reflect well major tissue-specific functions on the molecular level. The data presented in this study provide a new resource for annotating the silkworm genome.","{'Genetics', 'Medicinal chemistry', 'Chemistry', 'Animal study', 'Biochemistry'}","{'Genetics', 'Molecular biology', 'Animal study', 'Biology', 'Genomics'}",set(),0.25,0.4,0.4,"{'Medicinal chemistry', 'Biochemistry', 'Chemistry'}","{'Molecular biology', 'Biology', 'Genomics'}",0.9464285714285715,0.5,0.9464285714285715,1.0,1.0
mixtral-8x7b-model,"Influenza A viruses (IAVs) quickly adapt to new environments and are well known to cross species barriers. To reveal a molecular basis for these phenomena, we compared the Ser/Thr and Tyr phosphoproteomes of murine lung epithelial cells early and late after infection with mouse-adapted SC35M virus or its nonadapted SC35 counterpart. With this analysis we identified a large set of upregulated Ser/Thr phosphorylations common to both viral genotypes, while Tyr phosphorylations showed little overlap. Most of the proteins undergoing massive changes of phosphorylation in response to both viruses regulate chromatin structure, RNA metabolism, and cell adhesion, including a focal adhesion kinase (FAK)-regulated network mediating the regulation of actin dynamics. IAV also affected phosphorylation of activation loops of 37 protein kinases, including FAK and several phosphatases, many of which were not previously implicated in influenza virus infection. Inhibition of FAK proved its contribution to IAV infection. Novel phosphorylation sites were found on IAV-encoded proteins, and the functional analysis of selected phosphorylation sites showed that they either support (NA Ser178) or inhibit (PB1 Thr223) virus propagation. Together, these data allow novel insights into IAV-triggered regulatory phosphorylation circuits and signaling networks.<b>IMPORTANCE</b> Infection with IAVs leads to the induction of complex signaling cascades, which apparently serve two opposing functions. On the one hand, the virus highjacks cellular signaling cascades in order to support its propagation; on the other hand, the host cell triggers antiviral signaling networks. Here we focused on IAV-triggered phosphorylation events in a systematic fashion by deep sequencing of the phosphoproteomes. This study revealed a plethora of newly phosphorylated proteins. We also identified 37 protein kinases and a range of phosphatases that are activated or inactivated following IAV infection. Moreover, we identified new phosphorylation sites on IAV-encoded proteins. Some of these phosphorylations support the enzymatic function of viral components, while other phosphorylations are inhibitory, as exemplified by PB1 Thr223 modification. Our global characterization of IAV-triggered patterns of phospho-proteins provides a rich resource to further understand host responses to infection at the level of phosphorylation-dependent signaling networks.","{'Genetics', 'Medicinal chemistry', 'Chemistry', 'Sequence analysis', 'Human biology', 'Pharmacology', 'Physiology', 'Molecular genetics', 'Proteins', 'Animal study', 'Biochemistry'}","{'Pharmacology', 'Sequence analysis', 'Bioinformatics', 'Biochemistry', 'Data visualisation', 'Genomics', 'Genetics', 'Database management', 'Molecular biology', 'Biophysics', 'Machine learning', 'Computer science', 'Data mining', 'Small molecules', 'Computational biology', 'Cryogenic electron microscopy', 'Ontology and terminology', 'Infectious disease', 'Microbial ecology', 'Biomedical science', 'Biotechnology', 'Analytical chemistry', 'Microbiology', 'Molecular genetics', 'Computational chemistry', 'Structural genomics'}","{'Biochemical research', 'Lab animal science techniques', 'Research administration and management', 'Biochemical techniques and instrumentation', 'Translational research'}",0.15625,0.19230769230769232,0.45454545454545453,"{'Medicinal chemistry', 'Human biology', 'Chemistry', 'Physiology', 'Proteins', 'Animal study'}","{'Bioinformatics', 'Data visualisation', 'Genomics', 'Database management', 'Molecular biology', 'Biophysics', 'Machine learning', 'Computer science', 'Data mining', 'Small molecules', 'Computational biology', 'Cryogenic electron microscopy', 'Ontology and terminology', 'Infectious disease', 'Microbial ecology', 'Biomedical science', 'Biotechnology', 'Analytical chemistry', 'Microbiology', 'Computational chemistry', 'Structural genomics'}",0.8819284434203791,0.6756756756756757,0.37312357221631426,0.4230769230769231,0.4230769230769231
mixtral-8x7b-model,"Activating mutations in JAK1 have been reported in acute lymphoblastic leukemias (ALLs). In this study, we found a type I interferon (IFN) transcriptional signature in JAK1 mutation-positive human ALL samples. This signature was recapitulated in vitro by the expression of JAK1 mutants in BW5147 and BaF3 hematopoietic cell lines. Binding of JAK1 to the IFN receptor was essential because mutations in the FERM domain abrogated this effect. Beside the constitutive activation of the type I IFN signaling cascade, JAK1 mutations also strongly potentiated the response to IFN in vitro. Typically, the proliferation of cell lines expressing JAK1(A634D) was abrogated by type I IFNs. Interestingly, we found that different JAK1 mutations differentially potentiate responses to type I IFNs or to interleukin-9, another cytokine using JAK1 to mediate its effects. This suggests that the type of mutation influences the specificity of the effect on distinct cytokine receptor signaling. Finally, we also showed in an in vivo leukemia model that cells expressing JAK1(A634D) are hypersensitive to the antiproliferative and antitumorigenic effect of type I IFN, suggesting that type I IFNs should be considered as a potential therapy for ALL with JAK1-activating mutations.","{'Genetics', 'Pharmacology', 'Human biology', 'Gene expression', 'Immunogenetics', 'DNA mutation', 'Physiology', 'Animal study', 'Immunoinformatics', 'Immunology'}","{'Biomarkers', 'Systems medicine', 'Biotechnology', 'Biomedical science', 'Omics', 'Oncology', 'Biotherapeutics', 'Immunology'}","{'Immune function', 'Biologics and pharmaceuticals', 'Neurology/central nervous system'}",0.058823529411764705,0.125,0.1,"{'Genetics', 'Pharmacology', 'Human biology', 'Gene expression', 'Immunogenetics', 'DNA mutation', 'Physiology', 'Animal study', 'Immunoinformatics'}","{'Biomarkers', 'Systems medicine', 'Biotechnology', 'Biomedical science', 'Omics', 'Oncology', 'Biotherapeutics'}",0.78155652833524,0.2857142857142857,0.0,1.25,False
mixtral-8x7b-model,"DNA recombination is required for effective segregation and diversification of genomes and for the successful completion of meiosis. Recent studies in various species hybrids have demonstrated a genetic link between DNA recombination and speciation. Consistent with this, we observed a striking suppression of recombination in the hybrids between two nematodes, the hermaphroditic Caenorhabditis briggsae and the gonochoristic C. nigoni. To unravel the molecular basis underlying the recombination suppression in their hybrids, we generated a C. nigoni genome with chromosome-level contiguity and produced an improved C. briggsae genome with resolved gaps up to 2.8 Mb. The genome alignment reveals not only high sequence divergences but also pervasive intra- and inter-chromosomal sequence re-arrangements between the two species, which are plausible culprits for the observed suppression. Comparison of recombination boundary sequences suggests that recombination in the hybrid requires extensive sequence homology, which is rarely seen between the two genomes. The new genomes and genomic libraries form invaluable resources for studying genome evolution, hybrid incompatibilities and sex evolution for this pair of model species.","{'Genetics', 'DNA replication and recombination', 'Animal study'}","{'Genetics', 'Genomics', 'Bioinformatics'}",set(),0.2,0.3333333333333333,0.3333333333333333,"{'DNA replication and recombination', 'Animal study'}","{'Genomics', 'Bioinformatics'}",0.9047619047619047,1.0,0.9047619047619047,1.0,1.0
mixtral-8x7b-model,"Newborns are frequently affected by mucocutaneous candidiasis. Th17 cells essentially limit mucosal invasion by commensal <i>Candida</i> spp. Here, we sought to understand the molecular basis for the developmental lack of Th17 cell responses in circulating blood neonatal T cells. Naive cord blood CD4 T cells stimulated in Th17-differentiating conditions inherently produced high levels of the interleukin-22 immunoregulatory cytokine, particularly in the presence of neonatal antigen-presenting cells. A genome-wide transcriptome analysis comparing neonatal and adult naïve CD4 T cells <i>ex vivo</i> revealed major developmental differences in gene networks regulating Small Drosophila Mothers Against Decapentaplegic (SMAD) and Signal Transducer and Activator of Transcription 3 (STAT3) signaling. These changes were functionally validated by experiments showing that the requirement for TGF-β in human Th17 cell differentiation is age-dependent. Moreover, STAT3 activity was profoundly diminished while overexpression of the <i>STAT3</i> gene restored Th17 cell differentiation capacity in neonatal T cells. These data reveal that Th17 cell responses are developmentally regulated at the gene expression level in human neonates. These developmental changes may protect newborns against pathological Th17 cell responses, at the same time increasing their susceptibility to mucocutaneous candidiasis.","{'Genetics', 'Human biology', 'Immunogenetics', 'Immunology'}","{'Database management', 'Data security', 'Data mining', 'Data management', 'Data quality management', 'Data rescue', 'Data governance', 'Data visualisation', 'Data integration and warehousing', 'Data identity and mapping'}","{'Data architecture', 'Data submission', 'analysis and design', 'annotation', 'and curation', 'Data architecture, analysis and design'}",0.0,0.0,0.0,"{'Genetics', 'Human biology', 'Immunogenetics', 'Immunology'}","{'Database management', 'Data security', 'Data mining', 'Data management', 'Data quality management', 'Data rescue', 'Data governance', 'Data visualisation', 'Data integration and warehousing', 'Data identity and mapping'}",0.0,0.0,0.0,0.4,0.4
mixtral-8x7b-model,"Glioblastoma stem cells (GSCs) are implicated in tumor neovascularization, invasiveness, and therapeutic resistance. To illuminate mechanisms governing these hallmark features, we developed a de novo glioblastoma multiforme (GBM) model derived from immortalized human neural stem/progenitor cells (hNSCs) to enable precise system-level comparisons of pre-malignant and oncogene-induced malignant states of NSCs. Integrated transcriptomic and epigenomic analyses uncovered a PAX6/DLX5 transcriptional program driving WNT5A-mediated GSC differentiation into endothelial-like cells (GdECs). GdECs recruit existing endothelial cells to promote peritumoral satellite lesions, which serve as a niche supporting the growth of invasive glioma cells away from the primary tumor. Clinical data reveal higher WNT5A and GdECs expression in peritumoral and recurrent GBMs relative to matched intratumoral and primary GBMs, respectively, supporting WNT5A-mediated GSC differentiation and invasive growth in disease recurrence. Thus, the PAX6/DLX5-WNT5A axis governs the diffuse spread of glioma cells throughout the brain parenchyma, contributing to the lethality of GBM.","{'Genetics', 'Human biology', 'Gene expression', 'Epigenomics', 'Pathology', 'Genomics', 'Gene regulation'}","{'Genetics', 'Biotechnology', 'Biomedical science', 'Computational biology', 'Oncology', 'Bioinformatics', 'Data visualisation'}",{'Data analysis'},0.07692307692307693,0.14285714285714285,0.14285714285714285,"{'Human biology', 'Gene expression', 'Epigenomics', 'Pathology', 'Genomics', 'Gene regulation'}","{'Biotechnology', 'Biomedical science', 'Computational biology', 'Oncology', 'Bioinformatics', 'Data visualisation'}",0.7841651404151404,0.0,0.7841651404151404,1.0,1.0
mixtral-8x7b-model,"Genetic variations affecting neural tube closure along the head result in malformations of the face and brain. Neural tube defects (NTDs) are among the most common birth defects in humans. We previously reported a mouse mutant called tuft that arose spontaneously in our wild-type 3H1 colony. Adult tuft mice present midline craniofacial malformations with or without an anterior cephalocele. In addition, affected embryos presented neural tube closure defects resulting in insufficient closure of the anterior neuropore or exencephaly. Here, through whole-genome sequencing, we identified a nonsense mutation in the Tet1 gene, which encodes a methylcytosine dioxygenase (TET1), co-segregating with the tuft phenotype. This mutation resulted in premature termination that disrupts the catalytic domain that is involved in the demethylation of cytosine. We detected a significant loss of TET enzyme activity in the heads of tuft embryos that were homozygous for the mutation and had NTDs. RNA-Seq transcriptome analysis indicated that multiple gene pathways associated with neural tube closure were dysregulated in tuft embryo heads. Among them, the expressions of Cecr2, Epha7 and Grhl2 were significantly reduced in some embryos presenting neural tube closure defects, whereas one or more components of the non-canonical WNT signaling pathway mediating planar cell polarity and convergent extension were affected in others. We further show that the recombinant mutant TET1 protein was capable of entering the nucleus and affected the expression of endogenous Grhl2 in IMCD-3 (inner medullary collecting duct) cells. These results indicate that TET1 is an epigenetic determinant for regulating genes that are crucial to closure of the anterior neural tube and its mutation has implications to craniofacial development, as presented by the tuft mouse.","{'Genetics', 'Gene expression', 'DNA mutation', 'Animal study', 'Drug development', 'Developmental biology', 'RNA', 'Biology', 'Gene regulation'}","{'Bioengineering', 'Cell biology', 'Evolutionary biology', 'Biochemistry', 'Biology', 'Genomics', 'Transcriptomics', 'Genetics', 'Epigenomics', 'Gene structure', 'Immunogenetics', 'Epigenetics', 'Pathology', 'Neurology', 'Developmental biology', 'Gene regulation', 'Laboratory information management', 'Laboratory animal science', 'RNA', 'Gene transcripts', 'Biomedical science', 'DNA mutation', 'Biotechnology', 'Neurobiology'}",set(),0.2222222222222222,0.25,0.6666666666666666,"{'Gene expression', 'Animal study', 'Drug development'}","{'Bioengineering', 'Gene transcripts', 'Epigenomics', 'Laboratory information management', 'Gene structure', 'Cell biology', 'Immunogenetics', 'Biomedical science', 'Biotechnology', 'Epigenetics', 'Neurobiology', 'Evolutionary biology', 'Pathology', 'Neurology', 'Laboratory animal science', 'Biochemistry', 'Genomics', 'Transcriptomics'}",0.9607234813117169,0.5,0.36027130549189385,0.375,0.375
mixtral-8x7b-model,"Yin and yang 1 (YY1) is a well-known zinc-finger transcription factor with crucial roles in normal development and malignancy. YY1 acts both as a repressor and as an activator of gene expression. We have identified 23 individuals with de novo mutations or deletions of YY1 and phenotypic features that define a syndrome of cognitive impairment, behavioral alterations, intrauterine growth restriction, feeding problems, and various congenital malformations. Our combined clinical and molecular data define ""YY1 syndrome"" as a haploinsufficiency syndrome. Through immunoprecipitation of YY1-bound chromatin from affected individuals' cells with antibodies recognizing both ends of the protein, we show that YY1 deletions and missense mutations lead to a global loss of YY1 binding with a preferential retention at high-occupancy sites. Finally, we uncover a widespread loss of H3K27 acetylation in particular on the YY1-bound enhancers, underscoring a crucial role for YY1 in enhancer regulation. Collectively, these results define a clinical syndrome caused by haploinsufficiency of YY1 through dysregulation of key transcriptional regulators.","{'Genetics', 'Medicinal chemistry', 'Chemistry', 'Human biology', 'Molecular genetics', 'Protein binding sites', 'Biochemistry'}","{'Genetics', 'Data management', 'Biomedical science', 'Computational biology', 'Biomolecular simulation', 'Bioinformatics', 'Biology', 'Genomics'}","{'Data architecture', 'analysis and design'}",0.07142857142857142,0.125,0.14285714285714285,"{'Medicinal chemistry', 'Human biology', 'Chemistry', 'Molecular genetics', 'Protein binding sites', 'Biochemistry'}","{'Data management', 'Biomedical science', 'Computational biology', 'Biomolecular simulation', 'Bioinformatics', 'Biology', 'Genomics'}",0.7589523809523808,0.08695652173913043,0.6640833333333332,0.875,0.875
mixtral-8x7b-model,"Duck enteritis virus (DEV) is an important herpesvirus pathogen associated with acute, highly contagious lethal disease in waterfowls. Using a deep sequencing approach on RNA from infected chicken embryo fibroblast cultures, we identified several novel DEV-encoded micro (mi)RNAs. Unlike most mardivirus-encoded miRNAs, DEV-encoded miRNAs mapped mostly to the unique long region of the genome. The precursors of DEV miR-D18 and miR-D19 overlapped with each other, suggesting similarities to miRNA-offset RNAs, although only the DEV-miR-D18-3p was functional in reporter assays. Identification of these novel miRNAs will add to the growing list of virus-encoded miRNAs enabling the exploration of their roles in pathogenesis.","{'Genetics', 'Virology', 'Animal study'}","{'Biology', 'Animal study', 'Bioinformatics'}",set(),0.2,0.3333333333333333,0.3333333333333333,"{'Genetics', 'Virology'}","{'Biology', 'Bioinformatics'}",0.8428571428571427,0.0,0.8428571428571427,1.0,1.0
mixtral-8x7b-model,"Candida parapsilosis is a pathogenic fungus that is major cause of hospital-acquired infection, predominantly due to growth as biofilms on indwelling medical devices. It is related to Candida albicans, which remains the most common cause of candidiasis disease in humans. The transcription factor Bcr1 is an important regulator of biofilm formation in vitro in both C. parapsilosis and C. albicans. We show here that C. parapsilosis Bcr1 is required for in vivo biofilm development in a rat catheter model, like C. albicans. By comparing the transcription profiles of a bcr1 deletion in both species we found that regulation of expression of the CFEM family is conserved. In C. albicans, three of the five CFEM cell wall proteins (Rbt5, Pga7 and Csa1) are associated with both biofilm formation and acquisition of iron from heme, which is an important virulence characteristic. In C. parapsilosis, the CFEM family has undergone an expansion to 7 members. Expression of three genes (CFEM2, CFEM3, and CFEM6) is dependent on Bcr1, and is induced in low iron conditions. All three are involved in the acquisition of iron from heme. However, deletion of the three CFEM genes has no effect on biofilm formation in C. parapsilosis. Our data suggest that the role of the CFEM family in iron acquisition is conserved between C. albicans and C. parapsilosis, but their role in biofilm formation is not.","{'Genetics', 'Biomarkers', 'Microbiology', 'Proteins', 'Pathology', 'Animal study'}",set(),{'Clinical (Immunology)'},0.0,0.0,0.0,"{'Genetics', 'Biomarkers', 'Microbiology', 'Proteins', 'Pathology', 'Animal study'}",set(),0.0,0.0,0.0,inf,False
mixtral-8x7b-model,"Dissipation kinetics of mesotrione, a new triketone herbicide, sprayed on soil from Limagne (Puy-de-Dôme, France) showed that the soil microflora were able to biotransform it. Bacteria from this soil were cultured in mineral salt solution supplemented with mesotrione as sole source of carbon for the isolation of mesotrione-degrading bacteria. The bacterial community structure of the enrichment cultures was analyzed by temporal temperature gradient gel electrophoresis (TTGE). The TTGE fingerprints revealed that mesotrione had an impact on bacterial community structure only at its highest concentrations and showed mesotrione-sensitive and mesotrione-adapted strains. Two adapted strains, identified as Bacillus sp. and Arthrobacter sp., were isolated by colony hybridization methods. Biodegradation assays showed that only the Bacillus sp. strain was able to completely and rapidly biotransform mesotrione. Among several metabolites formed, 2-amino-4-methylsulfonylbenzoic acid (AMBA) accumulated in the medium. Although sulcotrione has a chemical structure closely resembling that of mesotrione, the isolates were unable to degrade it.","{'Microbial ecology', 'Ecology', 'Microbiology', 'Environmental sciences'}","{'Genetics', 'Agricultural science', 'Biobank', 'Microbiology', 'Biology'}",set(),0.125,0.2,0.25,"{'Microbial ecology', 'Ecology', 'Environmental sciences'}","{'Genetics', 'Biology', 'Agricultural science', 'Biobank'}",0.8226686507936507,1.0,0.6581349206349206,0.8,0.8
mixtral-8x7b-model,"Many cellular models aimed at elucidating cancer biology do not recapitulate pathobiology including tumor heterogeneity, an inherent feature of cancer that underlies treatment resistance. Here we introduce a cancer modeling paradigm using genetically engineered human pluripotent stem cells (hiPSCs) that captures authentic cancer pathobiology. Orthotopic engraftment of the neural progenitor cells derived from hiPSCs that have been genome-edited to contain tumor-associated genetic driver mutations revealed by The Cancer Genome Atlas project for glioblastoma (GBM) results in formation of high-grade gliomas. Similar to patient-derived GBM, these models harbor inter-tumor heterogeneity resembling different GBM molecular subtypes, intra-tumor heterogeneity, and extrachromosomal DNA amplification. Re-engraftment of these primary tumor neurospheres generates secondary tumors with features characteristic of patient samples and present mutation-dependent patterns of tumor evolution. These cancer avatar models provide a platform for comprehensive longitudinal assessment of human tumor development as governed by molecular subtype mutations and lineage-restricted differentiation.","{'Genetics', 'Human biology', 'Gene expression', 'Genetic engineering', 'DNA mutation', 'Pathology', 'Animal study', 'Gene regulation'}","{'Genetics', 'Personalised medicine', 'Ontology and terminology', 'Medical informatics', 'Molecular biology', 'Cell biology', 'Biomedical science', 'Genetic engineering', 'Biotechnology', 'Computational biology', 'Proteins', 'Computational chemistry', 'Bioinformatics', 'Biology', 'Genomics', 'Translational medicine', 'Medical biotechnology', 'Proteomics'}","{'Carcinogenesis', 'Cancer'}",0.08333333333333333,0.1111111111111111,0.25,"{'Human biology', 'Gene expression', 'DNA mutation', 'Pathology', 'Animal study', 'Gene regulation'}","{'Personalised medicine', 'Ontology and terminology', 'Medical informatics', 'Molecular biology', 'Cell biology', 'Biomedical science', 'Biotechnology', 'Computational biology', 'Proteins', 'Computational chemistry', 'Bioinformatics', 'Biology', 'Genomics', 'Translational medicine', 'Medical biotechnology', 'Proteomics'}",0.811244388327722,0.18032786885245902,0.3605530614789876,0.4444444444444444,0.4444444444444444
